Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,LONG ISLAND USE RESTRICTION,Formulation,PRODUCT ID,TOXICITY,PRODUCT USE,is_PDF_downloaded,pdf_filename
73291-2,api-bioxal,73291,REGISTERED,1303783,CLOSED,ROUTINE,2025-07-15,MATTHEW J GOGIS,MITICIDE,FALSE,Solid,261069,NONE,AGRICULTURAL,TRUE,api-bioxal_73291-2_PRIMARY_LABEL_601561.pdf
73314-16,TORQUE IF,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,GROWTH REGULATOR,FALSE,Liquid,262589,NONE,"AGRICULTURAL, GREENHOUSE, NURSERY, ORNAMENTAL, TURF",TRUE,TORQUE_IF_73314-16_PRIMARY_LABEL_587720.pdf
73314-16,RATCHET,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,GROWTH REGULATOR,FALSE,Liquid,262590,NONE,"AGRICULTURAL, GREENHOUSE, ORNAMENTAL, TURF",TRUE,RATCHET_73314-16_PRIMARY_LABEL_587719.pdf
73314-18,torque XL SEED TREATMENT,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,GROWTH REGULATOR,FALSE,Liquid,242989,NONE,SEED TREATMENT,TRUE,torque_XL_SEED_TREATMENT_73314-18_PRIMARY_LABEL_568789.pdf
73314-18,BioRise 360 ST,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,GROWTH REGULATOR,FALSE,Liquid,242988,NONE,SEED TREATMENT,TRUE,BioRise_360_ST_73314-18_PRIMARY_LABEL_568787.pdf
73314-20,ACTINOVATE LAWN & GARDEN,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,FUNGICIDE,FALSE,Solid,242990,NONE,"HOME GARDEN, ORNAMENTAL, RESIDENTIAL, TURF",TRUE,ACTINOVATE_LAWN_and_GARDEN_73314-20_PRIMARY_LABEL_568780.pdf
73314-20,ACTINOVATE AG,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,FUNGICIDE,FALSE,Solid,242991,NONE,"AGRICULTURAL, SEED TREATMENT",TRUE,ACTINOVATE_AG_73314-20_PRIMARY_LABEL_568777.pdf
73314-20,ACTINOVATE SP,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,FUNGICIDE,FALSE,Solid,242992,NONE,"AGRICULTURAL, CANNABIS, GREENHOUSE, HEMP, NURSERY, ORNAMENTAL, TURF",TRUE,ACTINOVATE_SP_73314-20_PRIMARY_LABEL_568778.pdf
73314-23,NODPRO,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,GROWTH REGULATOR,FALSE,Liquid,263898,NONE,SEED TREATMENT,TRUE,NODPRO_73314-23_PRIMARY_LABEL_589074.pdf
73314-26,OPTIMIZE FXC DS,73314,REGISTERED,1292380,CLOSED,ROUTINE,2025-01-31,JYOTHI MURUNDI,GROWTH REGULATOR,FALSE,Liquid,262229,NONE,SEED TREATMENT,TRUE,OPTIMIZE_FXC_DS_73314-26_PRIMARY_LABEL_587399.pdf
100-1345-73327,ACE READY-TO-USE WEED & GRASS KILLER5,73327,DISCONTINUED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,240452,AQUATIC INVERTEBRATES,"NON-CROP, ORNAMENTAL, RESIDENTIAL",TRUE,ACE_READY-TO-USE_WEED_and_GRASS_KILLER5_100-1345-73327_PRIMARY_LABEL_568963.pdf
2217-913-73327,ALL-IN-ONE WEED & FEEDII (NYS SPECIFIC LANGUAGE),73327,DISCONTINUED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,239626,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ALL-IN-ONE_WEED_and_FEEDII_(NYS_SPECIFIC_LANGUAGE)_2217-913-73327_PRIMARY_LABEL_564727.pdf
239-2640-73327,ACE READY-TO-SPRAY WEED & FEED CONCENTRATE 20-0-0,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,227724,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_READY-TO-SPRAY_WEED_and_FEED_CONCENTRATE_20-0-0_239-2640-73327_PRIMARY_LABEL_597779.pdf
239-2665-73327,ACE LAWN WEED KILLER CONCENTRATE,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,228713,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_LAWN_WEED_KILLER_CONCENTRATE_239-2665-73327_PRIMARY_LABEL_554514.pdf
239-2665-73327,Ace Ready-to-Spray Lawn Weed Killer Concentrate,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,228714,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_READY-TO-SPRAY_LAWN_WEED_KILLER_CONCENTRATE_239-2665-73327_PRIMARY_LABEL_554508.pdf
239-2682-73327,Ace Spot weed killer3,73327,DISCONTINUED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,228715,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_SPOT_WEED_KILLER3_239-2682-73327_PRIMARY_LABEL_554490.pdf
239-2760-73327,ACE SPOT WEED KILLER4,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,259531,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_SPOT_WEED_KILLER4_239-2760-73327_PRIMARY_LABEL_589860.pdf
538-202-73327,VIGORO CRABGRASS PREVENTER & LAWN FERTILIZER I,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,191122,FISH,"RESIDENTIAL, TURF",TRUE,VIGORO_CRABGRASS_PREVENTER_and_LAWN_FERTILIZER_I_538-202-73327_PRIMARY_LABEL_584500.pdf
538-202-73327,CRABGRASS PREVENTER WITH FERTILIZER,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,220860,FISH,"RESIDENTIAL, TURF",TRUE,CRABGRASS_PREVENTER_WITH_FERTILIZER_538-202-73327_PRIMARY_LABEL_545793.pdf
538-270-73327,VIGORO FALL WEED & FEED I,73327,DISCONTINUED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,231635,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,VIGORO_FALL_WEED_and_FEED_I_538-270-73327_PRIMARY_LABEL_557017.pdf
538-270-73327,VIGORO WEED & FEED I,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,191123,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,VIGORO_WEED_and_FEED_I_538-270-73327_PRIMARY_LABEL_584496.pdf
538-270-73327,WINTERIZER WEED and FEED,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,220963,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,WINTERIZER_WEED_and_FEED_538-270-73327_PRIMARY_LABEL_545850.pdf
538-270-73327,WEED AND FEED,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,219964,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,WEED_AND_FEED_538-270-73327_PRIMARY_LABEL_594698.pdf
70506-56-73327,GREEN LIGHT AMAZE GRASS & WEED PREVENTER3,73327,DISCONTINUED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,185198,"AQUATIC INVERTEBRATES, FISH","ORNAMENTAL, RESIDENTIAL, TURF",TRUE,GREEN_LIGHT_AMAZE_GRASS_and_WEED_PREVENTER3_70506-56-73327_PRIMARY_LABEL_542883.pdf
71995-27-73327,Ace Ready-to-use weed & Grass killer4,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,227608,NONE,"NON-CROP, ORNAMENTAL, RESIDENTIAL",TRUE,Ace_Ready-to-use_weed_and_Grass_killer4_71995-27-73327_PRIMARY_LABEL_560135.pdf
71995-7-73327,Ace Weed & Grass Killer Concentrate,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,227536,NONE,"NON-CROP, ORNAMENTAL, RESIDENTIAL",TRUE,Ace_Weed_and_Grass_Killer_Concentrate_71995-7-73327_PRIMARY_LABEL_554199.pdf
73327-18,ACE WEED & GRASS KILLER CONCENTRATE2,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,243887,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_WEED_and_GRASS_KILLER_CONCENTRATE2_73327-18_PRIMARY_LABEL_583007.pdf
73327-19,ACE READY-TO-USE WEED & GRASS KILLER6,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,243886,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,ACE_READY-TO-USE_WEED_and_GRASS_KILLER6_73327-19_PRIMARY_LABEL_575387.pdf
73327-6,VIGORO CRABGRASS & WEED PREVENTER,73327,REGISTERED,1297642,CLOSED,ROUTINE,2025-04-30,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,144407,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,VIGORO_CRABGRASS_and_WEED_PREVENTER_73327-6_PRIMARY_LABEL_583525.pdf
12455-30-73342,AMDRO MOLE* & GOPHER BAIT,73342,REGISTERED,1277706,CLOSED,ROUTINE,2024-05-06,JYOTHI MURUNDI,RODENTICIDE,FALSE,Solid,176750,"BIRDS, DOMESTIC ANIMALS, FISH, WILDLIFE","HOME GARDEN, NON-CROP, ORNAMENTAL, RESIDENTIAL, TURF",TRUE,AMDRO_MOLE*_and_GOPHER_BAIT_12455-30-73342_PRIMARY_LABEL_558559.pdf
228-494-73342,AMDRO KILLS ANTS & SPIDERS GRANULES (NO APP. WITHIN 100' OF A WATER BODY),73342,DISCONTINUED,1277706,CLOSED,ROUTINE,2024-05-06,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,145080,"AQUATIC INVERTEBRATES, FISH","HOME GARDEN, ORNAMENTAL, RESIDENTIAL, TURF",TRUE,AMDRO_KILLS_ANTS_and_SPIDERS_GRANULES_(NO_APP._WITHIN_100'_OF_A_WATER_BODY)_228-494-73342_PRIMARY_LABEL_563363.pdf
73342-2,AMDRO ANT BLOCK,73342,REGISTERED,1277706,CLOSED,ROUTINE,2024-05-06,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,42839,"AQUATIC INVERTEBRATES, FISH","NON-CROP, RESIDENTIAL, TURF",TRUE,AMDRO_ANT_BLOCK_73342-2_PRIMARY_LABEL_577379.pdf
73342-8,AMDRO GOPHER GASSER,73342,REGISTERED,1283282,CLOSED,ROUTINE,2024-07-16,SHAUN PETERSON,RODENTICIDE,FALSE,Solid,168491,WILDLIFE,"HOME GARDEN, NON-CROP, ORNAMENTAL, RESIDENTIAL, TURF",TRUE,AMDRO_GOPHER_GASSER_73342-8_PRIMARY_LABEL_594771.pdf
802-536-73342,IMAGE HERBICIDE FROM LILLY MILLER CASORON GRANULES,73342,REGISTERED,1277706,CLOSED,ROUTINE,2024-05-06,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,140601,NONE,"HOME GARDEN, ORNAMENTAL, RESIDENTIAL",TRUE,IMAGE_HERBICIDE_FROM_LILLY_MILLER_CASORON_GRANULES_802-536-73342_PRIMARY_LABEL_553001.pdf
73385-1,QUIMAG QUIMICOS AGUILA COPPER SULFATE CRYSTAL,73385,REGISTERED,1292496,CLOSED,ROUTINE,2025-02-06,JYOTHI MURUNDI,"ALGAECIDE, ANTIMICROBIAL, FUNGICIDE, HERBICIDE, MOLLUSCICIDE",FALSE,Solid,128309,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, AQUATIC, INDUSTRIAL, SWIMMING POOLS/SPAS",TRUE,QUIMAG_QUIMICOS_AGUILA_COPPER_SULFATE_CRYSTAL_73385-1_PRIMARY_LABEL_587442.pdf
73479-10,CHECKMATE PUFFER OFM-O,73479,REGISTERED,1273348,CLOSED,ROUTINE,2024-02-13,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,127379,NONE,AGRICULTURAL,TRUE,CHECKMATE_PUFFER_OFM-O_73479-10_PRIMARY_LABEL_555786.pdf
73479-12,CHECKMATE PUFFER CM-O PRO,73479,REGISTERED,1273348,CLOSED,ROUTINE,2024-02-13,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,201025,NONE,AGRICULTURAL,TRUE,CHECKMATE_PUFFER_CM-O_PRO_73479-12_PRIMARY_LABEL_556139.pdf
73479-14,CHECKMATE PUFFER CM-OFM PRO,73479,REGISTERED,1273348,CLOSED,ROUTINE,2024-02-13,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,202299,NONE,AGRICULTURAL,TRUE,CHECKMATE_PUFFER_CM-OFM_PRO_73479-14_PRIMARY_LABEL_555781.pdf
73479-16,CHECKMATE PUFFER IMM,73479,REGISTERED,1273348,CLOSED,ROUTINE,2024-02-13,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,257249,NONE,"COMMERCIAL, INDUSTRIAL",TRUE,CHECKMATE_PUFFER_IMM_73479-16_PRIMARY_LABEL_582677.pdf
73512-1,KEYPLEX 350,73512,REGISTERED,1292452,CLOSED,ROUTINE,2025-01-28,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,91007,NONE,"AGRICULTURAL, ORNAMENTAL",TRUE,KEYPLEX_350_73512-1_PRIMARY_LABEL_549542.pdf
73512-4,KEYPLEX 350 OR,73512,REGISTERED,1292452,CLOSED,ROUTINE,2025-01-28,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,114182,NONE,"AGRICULTURAL, ORNAMENTAL",TRUE,KEYPLEX_350_OR_73512-4_PRIMARY_LABEL_549541.pdf
73550-2,BALER PLUS,73550,REGISTERED,1277843,CLOSED,ROUTINE,2024-04-12,JYOTHI MURUNDI,FUNGICIDE,FALSE,Liquid,42960,NONE,AGRICULTURAL,TRUE,BALER_PLUS_73550-2_PRIMARY_LABEL_545691.pdf
498-179-73664,RADIANCE DISINFECTANT SPRAY FRESH LINEN scent,73664,REGISTERED,1274677,CLOSED,ROUTINE,2024-02-05,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",FALSE,Solid,267155,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), HOSPITAL, HOUSEHOLD, INDUSTRIAL, INSTITUTIONAL",TRUE,RADIANCE_DISINFECTANT_SPRAY_FRESH_LINEN_scent_498-179-73664_PRIMARY_LABEL_592680.pdf
73671-1,CRIMSON CHLOR,73671,REGISTERED,1273428,CLOSED,ROUTINE,2024-02-15,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",FALSE,Liquid,145051,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, COMMERCIAL, INDUSTRIAL, LAUNDRY, SWIMMING POOLS/SPAS",TRUE,CRIMSON_CHLOR_73671-1_PRIMARY_LABEL_571138.pdf
73729-1,Celite 610,73729,REGISTERED,1290175,CLOSED,ROUTINE,2024-11-12,MATTHEW J GOGIS,"INSECTICIDE, MITICIDE",FALSE,Solid,222341,NONE,"AGRICULTURAL, COMMERCIAL, HOUSEHOLD, RESIDENTIAL, STRUCTURAL",TRUE,Celite_610_73729-1_PRIMARY_LABEL_596721.pdf
73729-1,DEZONE,73729,REGISTERED,1290174,CLOSED,ROUTINE,2024-11-12,MATTHEW J GOGIS,INSECTICIDE,FALSE,Solid,263490,NONE,"AGRICULTURAL, COMMERCIAL, HOUSEHOLD, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",TRUE,DEZONE_73729-1_PRIMARY_LABEL_596720.pdf
73729-1,Diafil 610,73729,REGISTERED,1290170,CLOSED,ROUTINE,2024-11-12,MATTHEW J GOGIS,INSECTICIDE,FALSE,Solid,259050,NONE,"AGRICULTURAL, COMMERCIAL, INDUSTRIAL, RESIDENTIAL",TRUE,Diafil_610_73729-1_PRIMARY_LABEL_596719.pdf
73729-3,Diafil 610B,73729,REGISTERED,1288160,CLOSED,ROUTINE,2024-11-06,KATHERINE HETTER,INSECTICIDE,FALSE,Solid,269057,NONE,"AGRICULTURAL, LIVESTOCK",TRUE,Diafil_610B_73729-3_PRIMARY_LABEL_594357.pdf
279-3206-73748,MASTERLINE B MAXXPRO TERMICIDE/INSECTICIDE (NYS SPECIFIC LANGUAGE) (2ee - spotted lanternfly),73748,REGISTERED,1283007,CLOSED,2EE,2024-07-08,SHAUN PETERSON,"INSECTICIDE, TERMITICIDE",FALSE,Liquid,269916,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, GREENHOUSE, INDUSTRIAL, INSTITUTIONAL, ORNAMENTAL, STRUCTURAL, TURF",TRUE,MASTERLINE_B_MAXXPRO_TERMICIDE_INSECTICIDE_(NYS_SPECIFIC_LANGUAGE)_(2ee_-_spotted_lanternfly)_279-3206-73748_PRIMARY_LABEL_594417.pdf
279-3206-73748,MASTERLINE B MAXXPRO TERMICIDE/INSECTICIDE (NYS SPECIFIC LANGUAGE),73748,REGISTERED,1277713,CLOSED,ROUTINE,2024-04-19,JYOTHI MURUNDI,"INSECTICIDE, TERMITICIDE",FALSE,Liquid,218608,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, GREENHOUSE, INDUSTRIAL, INSTITUTIONAL, ORNAMENTAL, STRUCTURAL, TURF",TRUE,MASTERLINE_B_MAXXPRO_TERMICIDE_INSECTICIDE_(NYS_SPECIFIC_LANGUAGE)_279-3206-73748_PRIMARY_LABEL_571064.pdf
73748-11,AQUA-KONTROL 30-30,73748,REGISTERED,1277713,CLOSED,ROUTINE,2024-04-19,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",FALSE,Liquid,196579,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, COMMERCIAL, NON-CROP, RESIDENTIAL, TURF",TRUE,AQUA-KONTROL_30-30_73748-11_PRIMARY_LABEL_571084.pdf
73748-5,"MASTERLINE KONTROL 30-30 CONCentrate FOR MOSQUITOES, FLIES AND GNATS",73748,REGISTERED,1277713,CLOSED,ROUTINE,2024-04-19,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",FALSE,Liquid,39733,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, NON-CROP",TRUE,"MASTERLINE_KONTROL_30-30_CONCentrate_FOR_MOSQUITOES,_FLIES_AND_GNATS_73748-5_PRIMARY_LABEL_571067.pdf"
73748-6,"MASTERLINE KONTROL 31-67 CONCENTRATE FOR MOSQUITOES, FLIES and GNATS",73748,REGISTERED,1277713,CLOSED,ROUTINE,2024-04-19,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",FALSE,Liquid,231792,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, NON-CROP, RESIDENTIAL",TRUE,"MASTERLINE_KONTROL_31-67_CONCENTRATE_FOR_MOSQUITOES,_FLIES_and_GNATS_73748-6_PRIMARY_LABEL_571076.pdf"
73766-2,GREEN WAY LIQUID ANT KILLING BAIT (KIT),73766,REGISTERED,1277759,CLOSED,ROUTINE,2024-06-13,KATHERINE HETTER,INSECTICIDE,FALSE,Liquid,201508,NONE,"COMMERCIAL, HOSPITAL, HOUSEHOLD, INSTITUTIONAL",TRUE,GREEN_WAY_LIQUID_ANT_KILLING_BAIT_(KIT)_73766-2_PRIMARY_LABEL_540602.pdf
73766-2,GREEN WAY LIQUID ANT KILLING BAIT,73766,REGISTERED,1277759,CLOSED,ROUTINE,2024-06-13,KATHERINE HETTER,INSECTICIDE,FALSE,Liquid,201507,NONE,"COMMERCIAL, HOSPITAL, HOUSEHOLD, INSTITUTIONAL",TRUE,GREEN_WAY_LIQUID_ANT_KILLING_BAIT_73766-2_PRIMARY_LABEL_570297.pdf
73771-5,FUNGI-PHITE,73771,REGISTERED,1305360,CLOSED,ROUTINE,2025-08-15,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,245794,NONE,"AGRICULTURAL, COMMERCIAL, GREENHOUSE, NURSERY, ORNAMENTAL, TURF",TRUE,FUNGI-PHITE_73771-5_PRIMARY_LABEL_602320.pdf
73806-1,KPHITE 7LP SYSTEMIC FUNGICIDE BACTERICIDE (TURF AND ORNAMENTAL LABEL),73806,REGISTERED,1277790,CLOSED,ROUTINE,2024-05-02,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,127435,NONE,"AGRICULTURAL, GREENHOUSE, NURSERY, ORNAMENTAL, SEED TREATMENT, TURF",TRUE,KPHITE_7LP_SYSTEMIC_FUNGICIDE_BACTERICIDE_(TURF_AND_ORNAMENTAL_LABEL)_73806-1_PRIMARY_LABEL_568615.pdf
73806-1,KPHITE 7LP SYSTEMIC FUNGICIDE BACTERICIDE (AG LABEL),73806,REGISTERED,1277790,CLOSED,ROUTINE,2024-05-02,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,127434,NONE,"AGRICULTURAL, GREENHOUSE, SEED TREATMENT",TRUE,KPHITE_7LP_SYSTEMIC_FUNGICIDE_BACTERICIDE_(AG_LABEL)_73806-1_PRIMARY_LABEL_568614.pdf
73877-1,BALER'S CHOICE,73877,REGISTERED,1292397,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,40670,NONE,AGRICULTURAL,TRUE,BALER'S_CHOICE_73877-1_PRIMARY_LABEL_585587.pdf
73877-1-39376,GREEN-GUARD Hay Preservative,73877,REGISTERED,1292397,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,FUNGICIDE,FALSE,Solid,229998,NONE,AGRICULTURAL,TRUE,GREEN-GUARD_Hay_Preservative_73877-1-39376_PRIMARY_LABEL_555402.pdf
73877-1-72909,AGCO BUFFERED ACID,73877,REGISTERED,1292397,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,165299,NONE,AGRICULTURAL,TRUE,AGCO_BUFFERED_ACID_73877-1-72909_PRIMARY_LABEL_585588.pdf
73877-1-74897,CROPSAVER,73877,REGISTERED,1292397,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,165301,NONE,AGRICULTURAL,TRUE,CROPSAVER_73877-1-74897_PRIMARY_LABEL_585591.pdf
73877-1-74898,THIRTY PLUS,73877,REGISTERED,1292397,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,FUNGICIDE,FALSE,Liquid,165300,NONE,AGRICULTURAL,TRUE,THIRTY_PLUS_73877-1-74898_PRIMARY_LABEL_585592.pdf
72977-5-73912,PURE HARD SURFACE (CONSUMER),73912,REGISTERED,1273402,CLOSED,ROUTINE,2024-02-05,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",FALSE,Liquid,162065,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOUSEHOLD, INSTITUTIONAL",TRUE,PURE_HARD_SURFACE_(CONSUMER)_72977-5-73912_PRIMARY_LABEL_578680.pdf
72977-5-73912,PURE HARD SURFACE (COMMERCIAL),73912,REGISTERED,1273402,CLOSED,ROUTINE,2024-02-05,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",FALSE,Liquid,162064,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, INDUSTRIAL, INSTITUTIONAL",TRUE,PURE_HARD_SURFACE_(COMMERCIAL)_72977-5-73912_PRIMARY_LABEL_578681.pdf
10163-340-7401,hi-yield crabgrass control,7401,DISCONTINUED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,223629,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,hi-yield_crabgrass_control_10163-340-7401_PRIMARY_LABEL_548462.pdf
1021-1588-7401,FERTI-LOME FLYING INSECT KILLER,7401,DISCONTINUED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,INSECTICIDE,FALSE,Solid,212594,"AQUATIC INVERTEBRATES, BEES, FISH","HOUSEHOLD, ORNAMENTAL, RESIDENTIAL",TRUE,FERTI-LOME_FLYING_INSECT_KILLER_1021-1588-7401_PRIMARY_LABEL_543542.pdf
19713-642-7401,HI-YIELD KILLZALL QUICK WEED AND GRASS KILLER,7401,REGISTERED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,226871,NONE,"HOME GARDEN, NON-CROP, ORNAMENTAL, RESIDENTIAL",TRUE,HI-YIELD_KILLZALL_QUICK_WEED_AND_GRASS_KILLER_19713-642-7401_PRIMARY_LABEL_552520.pdf
2217-597-7401,FERTI-LOME WEED-OUT LAWN WEED KILLER,7401,REGISTERED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,23750,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,FERTI-LOME_WEED-OUT_LAWN_WEED_KILLER_2217-597-7401_PRIMARY_LABEL_536390.pdf
2217-603-7401,FERTI-LOME WEED-OUT PLUS LAWN FERTILIZER,7401,REGISTERED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,215887,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,FERTI-LOME_WEED-OUT_PLUS_LAWN_FERTILIZER_2217-603-7401_PRIMARY_LABEL_544583.pdf
2217-661-7401,HI-YIELD WEED & FEED,7401,REGISTERED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,HERBICIDE,FALSE,Solid,105269,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,HI-YIELD_WEED_and_FEED_2217-661-7401_PRIMARY_LABEL_536396.pdf
2217-695-7401,FERTI-LOME WEED-OUT LAWN WEED KILLER READY-TO-SPRAY,7401,REGISTERED,1297633,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,HERBICIDE,FALSE,Liquid,196942,"AQUATIC INVERTEBRATES, FISH","RESIDENTIAL, TURF",TRUE,FERTI-LOME_WEED-OUT_LAWN_WEED_KILLER_READY-TO-SPRAY_2217-695-7401_PRIMARY_LABEL_538986.pdf
