Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,LONG ISLAND USE RESTRICTION,Formulation,PRODUCT ID,TOXICITY,PRODUCT USE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text
279-3201-93243,NUTRITE PROFESSIONAL TURF FERTILIZER WITH 0.096% TALSTAR INSECTICIDE (VARIOUS BLENDS) (NYS SPECIFIC LANGUAGE) (NO APPLICATION WITHIN 100 FEET OF SURFACE WATER),93243,REGISTERED,1308568,,ROUTINE,2025-12-04,,INSECTICIDE,False,Solid,256554,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL, TURF",True,NUTRITE_PROFESSIONAL_TURF_FERTILIZER_WITH_0.096%_TALSTAR_INSECTICIDE_(VARIOUS_BLENDS)_(NYS_SPECIFIC_LANGUAGE)_(NO_APPLICATION_WITHIN_100_FEET_OF_SURFACE_WATER)_279-3201-93243_PRIMARY_LABEL_582087.pdf,12071,"[307, 11764]",True,True,True,True
279-3216-93243,Nutrite Professional Turf Fertilizer with 0.069% Talstar Insecticide (various blends) (No application within 100 ft. of surface waters),93243,REGISTERED,1308568,,ROUTINE,2025-12-04,,INSECTICIDE,False,Solid,242336,"AQUATIC INVERTEBRATES, FISH",TURF,True,Nutrite_Professional_Turf_Fertilizer_with_0.069%_Talstar_Insecticide_(various_blends)_(No_application_within_100_ft._of_surface_waters)_279-3216-93243_PRIMARY_LABEL_567643.pdf,10372,"[10290, 82]",True,True,True,True
432-1349-93243,Nutrite Professional Turf Fertilizer with MERIT 0.2 PLUS (Various fERTILIZER Blends),93243,REGISTERED,1308568,,ROUTINE,2025-12-04,,INSECTICIDE,False,Solid,240474,AQUATIC INVERTEBRATES,"ORNAMENTAL, TURF",True,Nutrite_Professional_Turf_Fertilizer_with_MERIT_0.2_PLUS_(Various_fERTILIZER_Blends)_432-1349-93243_PRIMARY_LABEL_565812.pdf,54726,"[9533, 8696, 63, 9535, 8697, 63, 9380, 8696, 63]",True,True,True,True
432-1417-93243,NUTRITE PROFESSIONAL TURF FERTILIZER WITH 0.225% ALLECTUS INSECTICIDE (VARIOUS FERTILIZER BLENDS)(SEE NYS SPECIFIC RESTRICTIONS),93243,REGISTERED,1308568,,ROUTINE,2025-12-04,,INSECTICIDE,False,Solid,242664,"AQUATIC INVERTEBRATES, FISH",TURF,True,NUTRITE_PROFESSIONAL_TURF_FERTILIZER_WITH_0.225%_ALLECTUS_INSECTICIDE_(VARIOUS_FERTILIZER_BLENDS)(SEE_NYS_SPECIFIC_RESTRICTIONS)_432-1417-93243_PRIMARY_LABEL_567909.pdf,73721,"[11174, 12943, 63, 10874, 12941, 63, 10998, 12943, 63, 1659]",True,True,True,True
72304-1-93342,Biotrend CTL40-D,93342,REGISTERED,1288235,CLOSED,ROUTINE,2024-12-12,KATHERINE HETTER,"ANTIMICROBIAL, FUNGICIDE",False,Liquid,235309,"FISH, WILDLIFE","COMMERCIAL, INDUSTRIAL, MANUFACTURING",True,Biotrend_CTL40-D_72304-1-93342_PRIMARY_LABEL_560070.pdf,29451,"[7702, 21749]",True,True,True,True
61178-2-93443,rmr-141 rtu,93443,REGISTERED,1288196,CLOSED,ROUTINE,2024-11-13,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,235089,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), HOSPITAL, HOUSEHOLD, INSTITUTIONAL",True,rmr-141_rtu_61178-2-93443_PRIMARY_LABEL_559914.pdf,201,[201],False,False,False,True
71847-7-93443,RESTORE,93443,REGISTERED,1301707,CLOSED,ROUTINE,2025-06-10,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Solid,275337,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), HOSPITAL, HOUSEHOLD, INSTITUTIONAL",True,RESTORE_71847-7-93443_PRIMARY_LABEL_598720.pdf,9100,"[794, 8149, 157]",False,True,False,True
85208-1-93489,green gobbler 20% vinegar weed & grass killer,93489,REGISTERED,1282730,CLOSED,ROUTINE,2024-07-12,JYOTHI MURUNDI,HERBICIDE,False,Liquid,261292,"AQUATIC INVERTEBRATES, BIRDS, FISH","INDUSTRIAL, INSTITUTIONAL, NON-CROP, ORNAMENTAL, TURF",True,green_gobbler_20%_vinegar_weed_and_grass_killer_85208-1-93489_PRIMARY_LABEL_586356.pdf,18731,"[1226, 17505]",True,True,True,True
85208-1-93489,Green Gobbler 20% VINEGAR WEED Killer,93489,REGISTERED,1282730,CLOSED,ROUTINE,2024-07-12,JYOTHI MURUNDI,HERBICIDE,False,Liquid,232894,"AQUATIC INVERTEBRATES, BIRDS, FISH","AGRICULTURAL, INDUSTRIAL, INSTITUTIONAL, NON-CROP, ORNAMENTAL, RESIDENTIAL",True,Green_Gobbler_20%_VINEGAR_WEED_Killer_85208-1-93489_PRIMARY_LABEL_582001.pdf,18731,"[1226, 17505]",True,True,True,True
5382-43,TECHNICAL SODIUM CHLORITE SOLUTION  31.25,935,REGISTERED,1288110,CLOSED,ROUTINE,2024-10-24,JYOTHI MURUNDI,"ALGAECIDE, ANTIMICROBIAL, MOLLUSCICIDE",False,Liquid,105163,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL",True,TECHNICAL_SODIUM_CHLORITE_SOLUTION__31.25_5382-43_PRIMARY_LABEL_539397.pdf,16021,[16021],True,True,True,True
9359-2,SURCHLOR (12.5% SODIUM HYPOCHLORITE SOLUTION)                      ,9359,REGISTERED,1277703,CLOSED,ROUTINE,2024-05-20,JYOTHI MURUNDI,"ALGAECIDE, ANTIMICROBIAL, DISINFECTANT",False,Liquid,218712,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL, SWIMMING POOLS/SPAS",True,SURCHLOR_(12.5%_SODIUM_HYPOCHLORITE_SOLUTION)_9359-2_PRIMARY_LABEL_544868.pdf,10099,[10099],True,True,False,True
10324-157-9367,NUTRA-MAX,9367,REGISTERED,1277771,CLOSED,ROUTINE,2024-05-17,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,242702,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, INDUSTRIAL, INSTITUTIONAL",True,NUTRA-MAX_10324-157-9367_PRIMARY_LABEL_567970.pdf,14008,[14008],True,True,True,True
10324-85-9367,IN-CIDE,9367,REGISTERED,1277771,CLOSED,ROUTINE,2024-05-17,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,242703,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, INDUSTRIAL, INSTITUTIONAL",True,IN-CIDE_10324-85-9367_PRIMARY_LABEL_567971.pdf,36412,"[11176, 3535, 3641, 10875, 3529, 3656]",True,True,True,True
82972-1-93718,STEP 1,93718,REGISTERED,1277770,CLOSED,ROUTINE,2024-04-12,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,243449,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOUSEHOLD, INSTITUTIONAL",True,STEP_1_82972-1-93718_PRIMARY_LABEL_569240.pdf,6713,"[1158, 5555]",True,True,True,True
67702-14-93737,Bug Doom Home Insect Control,93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,247840,"AQUATIC INVERTEBRATES, BEES, FISH","HOUSEHOLD, ORNAMENTAL, RESIDENTIAL, TURF",True,Bug_Doom_Home_Insect_Control_67702-14-93737_PRIMARY_LABEL_573488.pdf,188,"[188, 0, 0, 0]",False,False,False,False
67702-26-93737,DANDELION DOOM CONCENTRATE,93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,HERBICIDE,False,Liquid,241572,NONE,"RESIDENTIAL, TURF",True,DANDELION_DOOM_CONCENTRATE_67702-26-93737_PRIMARY_LABEL_566863.pdf,9349,"[644, 633, 903, 734, 707, 657, 1019, 876, 872, 732, 570, 855, 147]",True,True,True,True
67702-26-93737,WEED & GREEN HOSE-END SPRAY FOR LAWNS,93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,HERBICIDE,False,Liquid,271500,NONE,"RESIDENTIAL, TURF",True,WEED_and_GREEN_HOSE-END_SPRAY_FOR_LAWNS_67702-26-93737_PRIMARY_LABEL_596578.pdf,8491,"[46, 829, 1805, 1605, 2054, 2152]",True,True,True,True
67702-27-93737,DANDELION DOOM (SUNDAY),93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,HERBICIDE,False,Liquid,236474,NONE,"RESIDENTIAL, TURF",True,DANDELION_DOOM_(SUNDAY)_67702-27-93737_PRIMARY_LABEL_579802.pdf,9097,"[690, 2386, 1590, 4431]",True,True,True,True
67702-28-93737,ANT ADIOS BUG & ANT KILLER,93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,INSECTICIDE,False,Solid,242803,AQUATIC INVERTEBRATES,"HOME GARDEN, ORNAMENTAL, RESIDENTIAL, TURF",True,ANT_ADIOS_BUG_and_ANT_KILLER_67702-28-93737_PRIMARY_LABEL_568328.pdf,9953,"[787, 2260, 1995, 1321, 1440, 1367, 783, 0]",True,True,True,False
67702-34-93737,WEED WARRIOR CONCENTRATE GRASS AND WEED KILLER (home & garden),93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,"ALGAECIDE, HERBICIDE",False,Liquid,241573,AQUATIC INVERTEBRATES,"ORNAMENTAL, RESIDENTIAL, TURF",True,WEED_WARRIOR_CONCENTRATE_GRASS_AND_WEED_KILLER_(home_and_garden)_67702-34-93737_PRIMARY_LABEL_566870.pdf,8389,"[680, 849, 2060, 1585, 1972, 1243]",True,True,True,True
67702-7-93737,WEED WARRIOR (SUNDAY),93737,REGISTERED,1297670,CLOSED,ROUTINE,2025-06-12,JYOTHI MURUNDI,"ALGAECIDE, HERBICIDE",False,Liquid,236473,AQUATIC INVERTEBRATES,"HOME GARDEN, NON-CROP, ORNAMENTAL, RESIDENTIAL, TURF",True,WEED_WARRIOR_(SUNDAY)_67702-7-93737_PRIMARY_LABEL_579782.pdf,8665,"[735, 2709, 1590, 3631]",True,True,True,True
93740-5,Firehawk Bioherbicide Concentrate,93740,REGISTERED,1297707,CLOSED,ROUTINE,2025-06-20,JYOTHI MURUNDI,HERBICIDE,False,Liquid,270317,NONE,"AGRICULTURAL, GREENHOUSE, HEMP, NON-CROP, NURSERY, ORNAMENTAL, TURF",True,Firehawk_Bioherbicide_Concentrate_93740-5_PRIMARY_LABEL_595457.pdf,57368,"[2079, 4518, 6492, 4840, 3921, 3361, 4445, 1886, 2239, 3066, 2431, 2828, 2297, 1822, 2030, 1420, 1351, 2750, 0, 3592]",True,True,True,False
93740-6,FIREHAWK BIOHERBICIDE READY TO USE SPRAY MIXTURE,93740,REGISTERED,1297707,CLOSED,ROUTINE,2025-06-20,JYOTHI MURUNDI,HERBICIDE,False,Liquid,271982,NONE,"COMMERCIAL, NON-CROP, RESIDENTIAL",True,FIREHAWK_BIOHERBICIDE_READY_TO_USE_SPRAY_MIXTURE_93740-6_PRIMARY_LABEL_596683.pdf,17942,"[832, 998, 1842, 1881, 2272, 1078, 1103, 2172, 2296, 2285, 1183]",True,True,True,True
93745-1,solawit 80 DF,93745,REGISTERED,1273460,CLOSED,ROUTINE,2024-03-04,JYOTHI MURUNDI,"FUNGICIDE, MITICIDE",False,Solid,240988,NONE,"AGRICULTURAL, ORNAMENTAL, TURF",True,solawit_80_DF_93745-1_PRIMARY_LABEL_566327.pdf,60833,"[2283, 2355, 3501, 4180, 2666, 2432, 1911, 2384, 2005, 1972, 2476, 2008, 2382, 2160, 2264, 2137, 2254, 2116, 2122, 4126, 3621, 2840, 9, 9, 4620]",True,True,True,True
63838-1-93752,reset,93752,REGISTERED,1297735,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,261950,"AQUATIC INVERTEBRATES, BIRDS, FISH","COMMERCIAL, HOSPITAL, INDUSTRIAL, INSTITUTIONAL",True,reset_63838-1-93752_PRIMARY_LABEL_598330.pdf,198,"[198, 0, 0]",False,False,False,False
82752-1-93752,Cuts,93752,REGISTERED,1297735,CLOSED,ROUTINE,2025-04-24,JYOTHI MURUNDI,GROWTH REGULATOR,False,Liquid,261949,NONE,"AGRICULTURAL, ORNAMENTAL",True,Cuts_82752-1-93752_PRIMARY_LABEL_598331.pdf,4141,[4141],True,True,True,True
10324-58-93781,Sany+ GLDI-506 Scent Free Concentrated Disinfectant,93781,REGISTERED,1297767,CLOSED,ROUTINE,2025-04-15,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,237570,FISH,"COMMERCIAL, COVID-19 (EPA LIST N), INDUSTRIAL, INSTITUTIONAL",True,Sany+_GLDI-506_Scent_Free_Concentrated_Disinfectant_10324-58-93781_PRIMARY_LABEL_562487.pdf,25180,"[10701, 4123, 10356]",False,True,True,True
93809-10,PROPICON EC,93809,REGISTERED,1276991,CLOSED,ROUTINE,2024-03-25,KATHERINE HETTER,FUNGICIDE,False,Liquid,268293,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, ORNAMENTAL, TURF",True,PROPICON_EC_93809-10_PRIMARY_LABEL_593408.pdf,103946,"[2038, 2959, 5306, 6100, 5894, 3981, 2832, 2526, 2582, 2557, 2496, 3112, 2781, 2577, 3550, 2758, 2957, 1382, 3729, 3397, 3270, 3523, 4500, 3739, 3987, 3184, 1283, 1552, 5151, 2855, 115, 115, 5158]",True,True,True,True
93809-14,AXILL SOLUTIONS GLUFOSINATE 280SL [No Use in Nassau & Suffolk Counties of New York State],93809,REGISTERED,1273350,CLOSED,ROUTINE,2024-03-18,JYOTHI MURUNDI,HERBICIDE,True,Liquid,263473,NONE,"AGRICULTURAL, GREENHOUSE, NON-CROP, TURF",True,AXILL_SOLUTIONS_GLUFOSINATE_280SL_[No_Use_in_Nassau_and_Suffolk_Counties_of_New_York_State]_93809-14_PRIMARY_LABEL_588385.pdf,113071,"[3861, 4049, 4997, 5023, 5256, 5512, 4994, 4057, 4437, 4942, 4534, 4838, 5068, 4995, 2474, 3413, 2128, 3128, 4233, 4465, 4813, 4251, 4900, 5871, 6832]",True,True,True,True
93809-18,Pendi H2O,93809,REGISTERED,1293668,CLOSED,ROUTINE,2025-01-28,MATTHEW J GOGIS,HERBICIDE,False,Liquid,273121,FISH,AGRICULTURAL,True,Pendi_H2O_93809-18_PRIMARY_LABEL_598398.pdf,195319,"[1621, 4079, 3572, 1772, 3664, 3175, 5862, 5215, 4068, 6377, 5706, 4984, 4559, 2824, 4930, 3862, 4327, 4149, 4098, 4067, 4400, 5316, 4944, 3600, 5577, 5051, 4249, 3520, 4188, 3893, 3603, 5093, 3526, 4576, 4592, 5516, 4173, 4255, 3191, 4117, 4546, 3227, 3135, 4446, 3889, 123, 123, 123, 5335, 81]",True,True,True,True
93809-4,Axill Solutions Paraquat 3SL,93809,REGISTERED,1273350,CLOSED,ROUTINE,2024-03-18,JYOTHI MURUNDI,HERBICIDE,False,Liquid,263472,WILDLIFE,AGRICULTURAL,True,Axill_Solutions_Paraquat_3SL_93809-4_PRIMARY_LABEL_588384.pdf,263,"[261, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False
93809-5,AXILL SOULTIONS CLETHODIM 2EC (MAX USE RATE 16 FL OZ (0.25 LB AI) PER ACRE PER YEAR ON LI),93809,REGISTERED,1283101,CLOSED,ROUTINE,2024-07-12,MATTHEW J GOGIS,HERBICIDE,False,Liquid,269961,NONE,"AGRICULTURAL, GREENHOUSE, NON-CROP, NURSERY, ORNAMENTAL",True,AXILL_SOULTIONS_CLETHODIM_2EC_(MAX_USE_RATE_16_FL_OZ_(0.25_LB_AI)_PER_ACRE_PER_YEAR_ON_LI)_93809-5_PRIMARY_LABEL_594999.pdf,263,"[261, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False
93809-6,Axill Solutions Pro Hex 27.5 WDG,93809,REGISTERED,1273350,CLOSED,ROUTINE,2024-03-18,JYOTHI MURUNDI,GROWTH REGULATOR,False,Solid,254069,NONE,AGRICULTURAL,True,Axill_Solutions_Pro_Hex_27.5_WDG_93809-6_PRIMARY_LABEL_581639.pdf,41255,"[2629, 2670, 3291, 2012, 2530, 2942, 4078, 2068, 2016, 1415, 3882, 3734, 2984, 151, 151, 151, 4551]",True,True,True,True
93809-6,Axill Solutions Pro Hex turf,93809,REGISTERED,1273350,CLOSED,ROUTINE,2024-03-18,JYOTHI MURUNDI,GROWTH REGULATOR,False,Solid,257890,NONE,"AGRICULTURAL, TURF",True,Axill_Solutions_Pro_Hex_turf_93809-6_PRIMARY_LABEL_583037.pdf,35524,"[2564, 2612, 3219, 1824, 2471, 2869, 3960, 2009, 1955, 1342, 3823, 3675, 2925, 92, 92, 92, 0]",True,True,True,False
93809-6,Axill Solutions Pro Hex 27.5% WDG,93809,REGISTERED,1273350,CLOSED,ROUTINE,2024-03-18,JYOTHI MURUNDI,GROWTH REGULATOR,False,Solid,254069,NONE,AGRICULTURAL,True,Axill_Solutions_Pro_Hex_27.5%_WDG_93809-6_PRIMARY_LABEL_579039.pdf,113071,"[3861, 4049, 4997, 5023, 5256, 5512, 4994, 4057, 4437, 4942, 4534, 4838, 5068, 4995, 2474, 3413, 2128, 3128, 4233, 4465, 4813, 4251, 4900, 5871, 6832]",True,True,False,True
93837-3,MATRI POWDER,93837,REGISTERED,1283504,CLOSED,ROUTINE,2024-07-22,MATTHEW J GOGIS,GROWTH REGULATOR,False,Solid,270113,NONE,"AGRICULTURAL, COMMERCIAL",True,MATRI_POWDER_93837-3_PRIMARY_LABEL_595077.pdf,181,"[181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False
93909-1,XYLPHI-PD,93909,REGISTERED,1302943,CLOSED,ROUTINE,2025-07-15,KATHERINE HETTER,FUNGICIDE,False,Liquid,260749,NONE,AGRICULTURAL,True,XYLPHI-PD_93909-1_PRIMARY_LABEL_588396.pdf,13911,"[2115, 2, 2479, 2053, 0, 0, 0, 0, 2147, 1043, 2943, 1129]",True,True,True,False
93930-104,KRYPTANA 360,93930,REGISTERED,1305839,CLOSED,ROUTINE,2025-08-25,MATTHEW J GOGIS,INSECTICIDE,False,Liquid,276564,"AQUATIC INVERTEBRATES, BEES, FISH",AGRICULTURAL,True,KRYPTANA_360_93930-104_PRIMARY_LABEL_602527.pdf,81360,"[2626, 2384, 2193, 2961, 3839, 4198, 3069, 3113, 3926, 4604, 5377, 2500, 1139, 1274, 1588, 2278, 2001, 2645, 2295, 1428, 1709, 2812, 1492, 919, 2007, 1961, 2103, 4562, 2339, 3164, 2854]",True,True,True,True
93930-17,BANISTER 2 EC (BUFFERS TO COASTAL MARSH IN NY)(NO APP ON GOLF COURSES OR SOD FARMS IN NASSAU or SUFFOLK COUNTIES),93930,REGISTERED,1287686,CLOSED,ROUTINE,2024-10-02,MATTHEW J GOGIS,INSECTICIDE,False,Liquid,271473,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, ORNAMENTAL, TURF",True,BANISTER_2_EC_(BUFFERS_TO_COASTAL_MARSH_IN_NY)(NO_APP_ON_GOLF_COURSES_OR_SOD_FARMS_IN_NASSAU_or_SUFFOLK_COUNTIES)_93930-17_PRIMARY_LABEL_596354.pdf,109205,"[2896, 3501, 4103, 5288, 4226, 3128, 1420, 1034, 991, 1654, 1446, 3072, 946, 1716, 1060, 3036, 2276, 2229, 2155, 1994, 1808, 1290, 1198, 1853, 1380, 1038, 794, 934, 1123, 1119, 1253, 808, 1489, 1158, 1585, 1454, 1706, 2261, 2622, 3364, 2731, 2757, 1696, 3544, 4384, 1837, 3923, 2357, 7568]",True,True,True,True
93930-18,SEDARA 2 EC (MAX APPLICATION RATE (16 OZ) 0.25 LBS AI/ACRE/YEAR ON LONG ISLAND),93930,REGISTERED,1286820,CLOSED,ROUTINE,2024-09-20,KATHERINE HETTER,HERBICIDE,False,Liquid,271275,NONE,"AGRICULTURAL, GREENHOUSE, NON-CROP, NURSERY, ORNAMENTAL",True,SEDARA_2_EC_(MAX_APPLICATION_RATE_(16_OZ)_0.25_LBS_AI_ACRE_YEAR_ON_LONG_ISLAND)_93930-18_PRIMARY_LABEL_596121.pdf,199556,"[3093, 7468, 8969, 8175, 3169, 3685, 4342, 3533, 4412, 3068, 3444, 2182, 2779, 3254, 4405, 4792, 3855, 3565, 3394, 3316, 3627, 3226, 2612, 3444, 3598, 2796, 4450, 2018, 2355, 3419, 4356, 3254, 3206, 4211, 3435, 3404, 3400, 3418, 3568, 4679, 3232, 3885, 3937, 4043, 3280, 2884, 2379, 2368, 2770, 1706, 6425, 145, 9126]",True,True,True,True
93930-19,ZURITA XL,93930,REGISTERED,1287686,CLOSED,ROUTINE,2024-10-02,MATTHEW J GOGIS,FUNGICIDE,False,Liquid,271474,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,ZURITA_XL_93930-19_PRIMARY_LABEL_596355.pdf,101398,"[3280, 6127, 5455, 5760, 7786, 5723, 3928, 4218, 4480, 4598, 4004, 5103, 4608, 4305, 3574, 5318, 5503, 3323, 2936, 4324, 7045]",True,True,True,True
93930-2,PHAZER 51 WDG,93930,REGISTERED,1288894,CLOSED,ROUTINE,2024-10-21,MATTHEW J GOGIS,HERBICIDE,False,Solid,271680,AQUATIC INVERTEBRATES,"AGRICULTURAL, NON-CROP",True,PHAZER_51_WDG_93930-2_PRIMARY_LABEL_596568.pdf,195875,"[4103, 3669, 2986, 4259, 2456, 3611, 3892, 3424, 1847, 3352, 3774, 4717, 1807, 1832, 1184, 1269, 1538, 1118, 1962, 1066, 1355, 3010, 3349, 2829, 3089, 3241, 3625, 3549, 2967, 2539, 1076, 1504, 2773, 1594, 3185, 3859, 2306, 2836, 2537, 3027, 3287, 1112, 977, 1090, 1408, 2789, 4063, 3133, 3552, 3776, 2323, 3042, 1830, 1994, 1467, 1398, 1468, 1525, 3442, 1072, 1549, 1857, 2781, 2365, 3924, 2786, 4440, 3412, 2467, 1105, 1363, 3703, 3075, 1986, 139, 139, 5920]",True,True,True,True
93930-23,BANISTER LFC (buffer to coastal marsh in ny),93930,REGISTERED,1287686,CLOSED,ROUTINE,2024-10-02,MATTHEW J GOGIS,INSECTICIDE,False,Liquid,271475,"AQUATIC INVERTEBRATES, BEES, FISH",AGRICULTURAL,True,BANISTER_LFC_(buffer_to_coastal_marsh_in_ny)_93930-23_PRIMARY_LABEL_596356.pdf,113619,"[3348, 7402, 7752, 5626, 3569, 3761, 3057, 5348, 4925, 4372, 4076, 3302, 2769, 3036, 3643, 3508, 3340, 2680, 2833, 2530, 2618, 2802, 2371, 3471, 3366, 3361, 2986, 4888, 6879]",True,True,True,True
93930-24,MADARI 4 F,93930,REGISTERED,1286820,CLOSED,ROUTINE,2024-09-20,KATHERINE HETTER,INSECTICIDE,False,Liquid,271276,"AQUATIC INVERTEBRATES, BEES, WILDLIFE","AGRICULTURAL, GREENHOUSE",True,MADARI_4_F_93930-24_PRIMARY_LABEL_596124.pdf,127983,"[1506, 3064, 3893, 3333, 4141, 4984, 4600, 4992, 3767, 3282, 3346, 2641, 2862, 2676, 3121, 3592, 3606, 3440, 3536, 3599, 3744, 2877, 3105, 1523, 3086, 3553, 3098, 3244, 3448, 3601, 2824, 3299, 2972, 3017, 3806, 5189, 5616]",True,True,True,True
93930-26,BEQUEST 4 SC,93930,REGISTERED,1304964,CLOSED,ROUTINE,2025-08-11,KATHERINE A GRAHAM,HERBICIDE,False,Liquid,276320,NONE,AGRICULTURAL,True,BEQUEST_4_SC_93930-26_PRIMARY_LABEL_602680.pdf,107793,"[1862, 7226, 6928, 7857, 5173, 2223, 1741, 7304, 5653, 8456, 7950, 7563, 8180, 7488, 5314, 1774, 4630, 4412, 145, 145, 5769]",True,True,True,True
93930-28,SEKOLA 4 F,93930,REGISTERED,1286820,CLOSED,ROUTINE,2024-09-20,KATHERINE HETTER,HERBICIDE,False,Liquid,271277,NONE,AGRICULTURAL,True,SEKOLA_4_F_93930-28_PRIMARY_LABEL_596125.pdf,198149,"[1582, 6486, 9483, 9784, 6238, 3180, 6529, 5367, 8236, 5604, 1705, 3910, 5086, 6733, 8867, 2333, 1691, 6598, 6335, 6644, 5782, 5527, 5443, 5528, 4636, 6385, 1721, 4010, 5545, 4673, 5814, 7844, 6181, 5286, 5200, 143, 6040]",True,True,True,True
93930-29,SEKOLA 75 DF,93930,REGISTERED,1287686,CLOSED,ROUTINE,2024-10-02,MATTHEW J GOGIS,HERBICIDE,False,Solid,271476,NONE,AGRICULTURAL,True,SEKOLA_75_DF_93930-29_PRIMARY_LABEL_596357.pdf,208926,"[1150, 2167, 3146, 3488, 4634, 4040, 4840, 4065, 4164, 1682, 1535, 1808, 3523, 3691, 3116, 3897, 3935, 2722, 1657, 3113, 1755, 2712, 3172, 1675, 1485, 2889, 1620, 2602, 2848, 3216, 3044, 1714, 3049, 2283, 1401, 1329, 2003, 2441, 3062, 3462, 3689, 2329, 1771, 1820, 2794, 2676, 1945, 2450, 2718, 3703, 3652, 3344, 3524, 1711, 1406, 1028, 2440, 1603, 2852, 3383, 2939, 1476, 1581, 1603, 2406, 1777, 2964, 4085, 3128, 1865, 4270, 2282, 3427, 2519, 2951, 4014, 4666]",True,True,True,True
93930-45,SITRA SBX,93930,REGISTERED,1304964,CLOSED,ROUTINE,2025-08-11,KATHERINE A GRAHAM,FUNGICIDE,False,Liquid,276321,"AQUATIC INVERTEBRATES, DOMESTIC ANIMALS, FISH, WILDLIFE",AGRICULTURAL,True,SITRA_SBX_93930-45_PRIMARY_LABEL_602681.pdf,47505,"[1767, 5391, 7859, 5207, 6371, 6892, 2134, 4325, 7559]",True,True,True,True
93930-47,"ODEXIS MTZ (NO SALE, USE, OR DISTRIBUTION IN NASSAU & SUFFOLK COUNTIES)",93930,REGISTERED,1304842,CLOSED,ROUTINE,2025-08-08,JYOTHI MURUNDI,HERBICIDE,True,Liquid,276283,NONE,AGRICULTURAL,True,"ODEXIS_MTZ_(NO_SALE,_USE,_OR_DISTRIBUTION_IN_NASSAU_and_SUFFOLK_COUNTIES)_93930-47_PRIMARY_LABEL_602058.pdf",104846,"[1909, 6659, 7923, 8679, 6508, 7841, 5899, 7173, 7121, 7553, 7888, 6087, 2235, 5632, 2509, 5375, 7855]",True,True,True,True
