Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,LONG ISLAND USE RESTRICTION,Formulation,PRODUCT ID,TOXICITY,PRODUCT USE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text,OCR_text_contains_product_name,OCR_text_contains_children,OCR_text_contains_epa_no,OCR_needed,runOCR_reason,Post_OCR_char_per_page,OCR_v_Original,final_determination,agricultural_use_requirements_and_restricted_entry_interval
91234-358,EXCLAIM (NO AERIAL APPLICATION IN NYS),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"INSECTICIDE, MOSQUITO LARVICIDE",False,Solid,271375,"AQUATIC INVERTEBRATES, BEES, BIRDS, DOMESTIC ANIMALS, FISH, WILDLIFE",AGRICULTURAL,True,EXCLAIM_(NO_AERIAL_APPLICATION_IN_NYS)_91234-358_PRIMARY_LABEL_596342.pdf,,,,,,True,,,,,,,,Original,
91234-362,"ASENRA G (NO SALE, USE, OR DISTRIBUTION IN NASSAU, SUFFOLK, KINGS AND QUEENS COUNTIES) (NY BUFFER ZONES TO WATER BODIES)",91234,REGISTERED,1301588,CLOSED,ROUTINE,2025-06-09,MATTHEW J GOGIS,INSECTICIDE,True,Solid,275282,AQUATIC INVERTEBRATES,"ORNAMENTAL, TURF",True,"ASENRA_G_(NO_SALE,_USE,_OR_DISTRIBUTION_IN_NASSAU,_SUFFOLK,_KINGS_AND_QUEENS_COUNTIES)_(NY_BUFFER_ZONES_TO_WATER_BODIES)_91234-362_PRIMARY_LABEL_600882.pdf",,,,,,True,,,,,,,,Original,
91234-363,"PIXOVERE (NO SALE, USE OR DISTRIBUTION IN NASSAU, SUFFOLK, KINGS AND QUEENS COUNTIES)(NY BUFFER ZONE)(NY MAX APP RATE)(NO AERIAL APPLICATION)",91234,REGISTERED,1302595,CLOSED,ROUTINE,2025-06-26,MATTHEW J GOGIS,INSECTICIDE,True,Liquid,275579,AQUATIC INVERTEBRATES,AGRICULTURAL,True,"PIXOVERE_(NO_SALE,_USE_OR_DISTRIBUTION_IN_NASSAU,_SUFFOLK,_KINGS_AND_QUEENS_COUNTIES)(NY_BUFFER_ZONE)(NY_MAX_APP_RATE)(NO_AERIAL_APPLICATION)_91234-363_PRIMARY_LABEL_601059.pdf",,,,,,True,,,,,,,,Original,
91234-364,"KYLIX (NO SALE, USE OR DISTRIBUTION IN NASSAU, SUFFOLK, KINGS, & QUEENS COUNTIES) (NO APP WITHIN 100 FT OF WATER BODY)(max app rate in ny)(NO AERIAL APPLICATION)",91234,REGISTERED,1301913,CLOSED,ROUTINE,2025-06-16,JYOTHI MURUNDI,INSECTICIDE,True,Liquid,275438,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,"KYLIX_(NO_SALE,_USE_OR_DISTRIBUTION_IN_NASSAU,_SUFFOLK,_KINGS,_and_QUEENS_COUNTIES)_(NO_APP_WITHIN_100_FT_OF_WATER_BODY)(max_app_rate_in_ny)(NO_AERIAL_APPLICATION)_91234-364_PRIMARY_LABEL_601058.pdf",,,,,,True,,,,,,,,Original,
91234-365,"ASENRA (NO SALE, USE OR DISTRIBUTION IN NASSAU, SUFFOLK, KINGS AND QUEENS COUNTIES) (NY BUFFER ZONES)(ny max app rate)",91234,REGISTERED,1302671,CLOSED,ROUTINE,2025-06-30,MATTHEW J GOGIS,INSECTICIDE,True,,275620,AQUATIC INVERTEBRATES,"GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,"ASENRA_(NO_SALE,_USE_OR_DISTRIBUTION_IN_NASSAU,_SUFFOLK,_KINGS_AND_QUEENS_COUNTIES)_(NY_BUFFER_ZONES)(ny_max_app_rate)_91234-365_PRIMARY_LABEL_601102.pdf",,,,,,True,,,,,,,,Original,
91234-366,"OSARIA (NO SALE, SALE INTO, DISTRIBUTION OR USE IN NASSAU, SUFFOLK, KINGS, QUEENS, COUNTIES)(NO AERIAL USE)(NYS BUFFER ZONE)",91234,REGISTERED,1299911,CLOSED,ROUTINE,2025-05-08,JYOTHI MURUNDI,INSECTICIDE,True,Solid,274837,AQUATIC INVERTEBRATES,AGRICULTURAL,True,"OSARIA_(NO_SALE,_SALE_INTO,_DISTRIBUTION_OR_USE_IN_NASSAU,_SUFFOLK,_KINGS,_QUEENS,_COUNTIES)(NO_AERIAL_USE)(NYS_BUFFER_ZONE)_91234-366_PRIMARY_LABEL_600701.pdf",,,,,,True,,,,,,,,Original,
91234-371,STERGO GR,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Solid,271376,NONE,"GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,STERGO_GR_91234-371_PRIMARY_LABEL_596343.pdf,,,,,,True,,,,,,,,Original,
91234-384,"RONDEL (NO SALE, DISTRIBUTION OR USE IN NASSAU OR SUFFOLK COUNTIES)",91234,REGISTERED,1305217,CLOSED,ROUTINE,2025-08-11,JYOTHI MURUNDI,FUNGICIDE,True,Liquid,276378,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,"RONDEL_(NO_SALE,_DISTRIBUTION_OR_USE_IN_NASSAU_OR_SUFFOLK_COUNTIES)_91234-384_PRIMARY_LABEL_602089.pdf",,,,,,True,,,,,,,,Original,
91234-385,"SIVORA (NO SALE, DISTRIBUTION OR USE IN NASSAU OR SUFFOLK COUNTIES)",91234,REGISTERED,1305368,CLOSED,ROUTINE,2025-08-18,MATTHEW J GOGIS,FUNGICIDE,True,Liquid,276441,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,"SIVORA_(NO_SALE,_DISTRIBUTION_OR_USE_IN_NASSAU_OR_SUFFOLK_COUNTIES)_91234-385_PRIMARY_LABEL_602383.pdf",,,,,,True,,,,,,,,Original,
91234-392,TIVADO,91234,REGISTERED,1304961,CLOSED,ROUTINE,2025-08-11,KATHERINE A GRAHAM,INSECTICIDE,False,Liquid,276319,"AQUATIC INVERTEBRATES, BEES",AGRICULTURAL,True,TIVADO_91234-392_PRIMARY_LABEL_602558.pdf,,,,,,True,,,,,,,,Original,
91234-394,ASTERIA,91234,REGISTERED,1306976,CLOSED,ROUTINE,2025-09-12,KATHERINE HETTER,INSECTICIDE,False,Liquid,276866,"AQUATIC INVERTEBRATES, BEES","GREENHOUSE, NURSERY, ORNAMENTAL",True,ASTERIA_91234-394_PRIMARY_LABEL_602810.pdf,,,,,,True,,,,,,,,Original,
91234-40,Hexcel 50 DF,91234,DISCONTINUED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,MITICIDE,False,Liquid,229290,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, GREENHOUSE, HOME GARDEN, NON-CROP, NURSERY, ORNAMENTAL, TURF",True,Hexcel_50_DF_91234-40_PRIMARY_LABEL_557811.pdf,,,,,,True,,,,,,,,Original,
91234-404,TIRADE CS WITH ENDURACAP TECHNOLOGY,91234,REGISTERED,1307498,CLOSED,ROUTINE,2025-09-19,KATHERINE HETTER,INSECTICIDE,False,Liquid,276997,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, HOSPITAL, INDUSTRIAL, RESIDENTIAL, STRUCTURAL",True,TIRADE_CS_WITH_ENDURACAP_TECHNOLOGY_91234-404_PRIMARY_LABEL_602979.pdf,,,,,,True,,,,,,,,Original,
91234-405,PRIVSTER WDG,91234,REGISTERED,1307498,CLOSED,ROUTINE,2025-09-19,KATHERINE HETTER,INSECTICIDE,False,Solid,276998,"AQUATIC INVERTEBRATES, BEES, FISH","ORNAMENTAL, TURF",True,PRIVSTER_WDG_91234-405_PRIMARY_LABEL_602980.pdf,,,,,,True,,,,,,,,Original,
91234-411,TREE-JECT,91234,REGISTERED,1295605,CLOSED,ROUTINE,2025-03-04,MATTHEW J GOGIS,INSECTICIDE,False,Liquid,273699,"AQUATIC INVERTEBRATES, BEES, DOMESTIC ANIMALS, FISH, WILDLIFE","COMMERCIAL, NON-CROP, ORNAMENTAL",True,TREE-JECT_91234-411_PRIMARY_LABEL_598863.pdf,,,,,,True,,,,,,,,Original,
91234-43,ZARA WSB (no aerial application in NYS),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,False,Solid,230995,AQUATIC INVERTEBRATES,AGRICULTURAL,True,ZARA_WSB_(no_aerial_application_in_NYS)_91234-43_PRIMARY_LABEL_557567.pdf,,,,,,True,,,,,,,,Original,
91234-50,STRELIUS II  (NO USE ON LI),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,Liquid,239218,NONE,AGRICULTURAL,True,STRELIUS_II__(NO_USE_ON_LI)_91234-50_PRIMARY_LABEL_594379.pdf,,,,,,True,,,,,,,,Original,
91234-51,ENTERIK 0.15 LV (no aerial application in NYS),91234,REGISTERED,1304085,CLOSED,ROUTINE,2025-07-24,KATHERINE HETTER,INSECTICIDE,False,Liquid,243849,"AQUATIC INVERTEBRATES, BEES, FISH, WILDLIFE",AGRICULTURAL,True,ENTERIK_0.15_LV_(no_aerial_application_in_NYS)_91234-51_PRIMARY_LABEL_601725.pdf,,,,,,True,,,,,,,,Original,
91234-52,METALLIS (NOT FOR USE IN NASSAU & SUFFOLK COUNTIES),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,Liquid,257755,NONE,AGRICULTURAL,True,METALLIS_(NOT_FOR_USE_IN_NASSAU_and_SUFFOLK_COUNTIES)_91234-52_PRIMARY_LABEL_587300.pdf,,,,,,True,,,,,,,,Original,
91234-55,SERPENT 1EC (NO APPLICATION WITHIN 25 FT. OF COASTAL MARSHES OR SURFACE WATERS FEEDING INTO COASTAL MARSHES),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,False,Liquid,246312,"AQUATIC INVERTEBRATES, BEES, FISH, WILDLIFE","AGRICULTURAL, NON-CROP, NURSERY, ORNAMENTAL",True,SERPENT_1EC_(NO_APPLICATION_WITHIN_25_FT._OF_COASTAL_MARSHES_OR_SURFACE_WATERS_FEEDING_INTO_COASTAL_MARSHES)_91234-55_PRIMARY_LABEL_571664.pdf,,,,,,True,,,,,,,,Original,
91234-57,rancor 75 DF,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Solid,240825,NONE,AGRICULTURAL,True,rancor_75_DF_91234-57_PRIMARY_LABEL_566149.pdf,,,,,,True,,,,,,,,Original,
91234-58,Defiance 0.86 EC,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"GROWTH REGULATOR, INSECTICIDE",False,Liquid,230993,"AQUATIC INVERTEBRATES, BEES, FISH","GREENHOUSE, NON-CROP, NURSERY, ORNAMENTAL",True,Defiance_0.86_EC_91234-58_PRIMARY_LABEL_586119.pdf,,,,,,True,,,,,,,,Original,
91234-60,"STIGMATA (NO SALE, USE OR DIST. ON LONG ISLAND-.25 LB. MAX AI/YR)",91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,Liquid,247174,NONE,"AGRICULTURAL, NON-CROP",True,"STIGMATA_(NO_SALE,_USE_OR_DIST._ON_LONG_ISLAND-.25_LB._MAX_AI_YR)_91234-60_PRIMARY_LABEL_572550.pdf",,,,,,True,,,,,,,,Original,
91234-62,"INSPIRATO 2F (POME FRUIT ONLY in NYS) (NO SALE, USE, DIST IN NASSAU/SUFFOLK COUNTIES)",91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,True,Liquid,247172,AQUATIC INVERTEBRATES,AGRICULTURAL,True,"INSPIRATO_2F_(POME_FRUIT_ONLY_in_NYS)_(NO_SALE,_USE,_DIST_IN_NASSAU_SUFFOLK_COUNTIES)_91234-62_PRIMARY_LABEL_572545.pdf",,,,,,True,,,,,,,,Original,
91234-63,REEMIT 35 WSB,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"GROWTH REGULATOR, INSECTICIDE",False,Solid,246311,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,REEMIT_35_WSB_91234-63_PRIMARY_LABEL_581496.pdf,,,,,,True,,,,,,,,Original,
91234-66,Piston TR,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"INSECTICIDE, MITICIDE",False,Solid,231889,NONE,"AGRICULTURAL, GREENHOUSE, ORNAMENTAL",True,Piston_TR_91234-66_PRIMARY_LABEL_559298.pdf,,,,,,True,,,,,,,,Original,
91234-67,Eschaton TR,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"INSECTICIDE, MITICIDE",False,Liquid,232023,NONE,"GREENHOUSE, ORNAMENTAL",True,Eschaton_TR_91234-67_PRIMARY_LABEL_557348.pdf,,,,,,True,,,,,,,,Original,
91234-68,Eschaton 5 wdg,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"INSECTICIDE, MITICIDE",False,Solid,232101,AQUATIC INVERTEBRATES,"AGRICULTURAL, GREENHOUSE, NURSERY, ORNAMENTAL",True,Eschaton_5_wdg_91234-68_PRIMARY_LABEL_586111.pdf,,,,,,True,,,,,,,,Original,
91234-69,Empero q-pak,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Solid,232539,NONE,"NON-CROP, ORNAMENTAL, TURF",True,Empero_q-pak_91234-69_PRIMARY_LABEL_586112.pdf,,,,,,True,,,,,,,,Original,
91234-70,Ascertain tr,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"INSECTICIDE, MITICIDE",False,Solid,232511,NONE,"GREENHOUSE, ORNAMENTAL",True,Ascertain_tr_91234-70_PRIMARY_LABEL_557780.pdf,,,,,,True,,,,,,,,Original,
91234-72,ZARA SC (NO AERIAL APPLICATION IN NYS),91234,REGISTERED,1304096,CLOSED,ROUTINE,2025-07-22,KATHERINE A GRAHAM,MITICIDE,False,Liquid,275973,AQUATIC INVERTEBRATES,AGRICULTURAL,True,ZARA_SC_(NO_AERIAL_APPLICATION_IN_NYS)_91234-72_PRIMARY_LABEL_601926.pdf,,,,,,True,,,,,,,,Original,
91234-73,rancor 4 F,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Liquid,240824,NONE,AGRICULTURAL,True,rancor_4_F_91234-73_PRIMARY_LABEL_569393.pdf,,,,,,True,,,,,,,,Original,
91234-74,Atticus Acadia 2 SC,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Liquid,234877,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,Atticus_Acadia_2_SC_91234-74_PRIMARY_LABEL_586127.pdf,,,,,,True,,,,,,,,Original,
91234-74,Atticus Artavia 2 SC,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Liquid,234876,"AQUATIC INVERTEBRATES, FISH","GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,Atticus_Artavia_2_SC_91234-74_PRIMARY_LABEL_586122.pdf,,,,,,True,,,,,,,,Original,
91234-75,atticus cavallo 4 sc,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Liquid,247175,NONE,"AGRICULTURAL, TURF",True,atticus_cavallo_4_sc_91234-75_PRIMARY_LABEL_575915.pdf,,,,,,True,,,,,,,,Original,
91234-75,Torocity,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Liquid,236230,NONE,"NON-CROP, TURF",True,Torocity_91234-75_PRIMARY_LABEL_575355.pdf,,,,,,True,,,,,,,,Original,
91234-76,ATTICUS AQUILA XL,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Liquid,242976,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,ATTICUS_AQUILA_XL_91234-76_PRIMARY_LABEL_586124.pdf,,,,,,True,,,,,,,,Original,
91234-78,Vango WG,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Solid,236850,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,Vango_WG_91234-78_PRIMARY_LABEL_596859.pdf,,,,,,True,,,,,,,,Original,
91234-79,Artavia Xcel,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Liquid,236231,"AQUATIC INVERTEBRATES, FISH",TURF,True,Artavia_Xcel_91234-79_PRIMARY_LABEL_586162.pdf,,,,,,True,,,,,,,,Original,
91234-81,pyrus tr,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,False,Solid,234369,NONE,"AGRICULTURAL, GREENHOUSE, ORNAMENTAL",True,pyrus_tr_91234-81_PRIMARY_LABEL_559431.pdf,,,,,,True,,,,,,,,Original,
91234-82,"INFLAME 280 SL  (No Use in Nassau & Suffolk Counties, NY)",91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,Liquid,238810,NONE,"AGRICULTURAL, NON-CROP",True,"INFLAME_280_SL__(No_Use_in_Nassau_and_Suffolk_Counties,_NY)_91234-82_PRIMARY_LABEL_586109.pdf",,,,,,True,,,,,,,,Original,
91234-84,FRONTRUNNER (no aerial app in NY),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Solid,236150,NONE,AGRICULTURAL,True,FRONTRUNNER_(no_aerial_app_in_NY)_91234-84_PRIMARY_LABEL_586110.pdf,,,,,,True,,,,,,,,Original,
91234-85,TETRIS SG (NO Aerial Application in NYS),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Solid,235890,NONE,"AGRICULTURAL, NON-CROP",True,TETRIS_SG_(NO_Aerial_Application_in_NYS)_91234-85_PRIMARY_LABEL_578073.pdf,,,,,,True,,,,,,,,Original,
91234-88,Octivio,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,False,Liquid,236151,NONE,AGRICULTURAL,True,Octivio_91234-88_PRIMARY_LABEL_581577.pdf,,,,,,True,,,,,,,,Original,
91234-89,ALTERITY 62.5 WG (USE ON LONG ISLAND LIMITED TO ONIONS & STRAWBERRIES),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Solid,236881,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,ALTERITY_62.5_WG_(USE_ON_LONG_ISLAND_LIMITED_TO_ONIONS_and_STRAWBERRIES)_91234-89_PRIMARY_LABEL_593296.pdf,,,,,,True,,,,,,,,Original,
91234-92,Punisher,91234,DISCONTINUED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,False,Liquid,258217,"AQUATIC INVERTEBRATES, BEES, BIRDS, FISH",AGRICULTURAL,True,Punisher_91234-92_PRIMARY_LABEL_586104.pdf,,,,,,True,,,,,,,,Original,
91234-93,Pilato SC,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Liquid,236372,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,Pilato_SC_91234-93_PRIMARY_LABEL_560992.pdf,,,,,,True,,,,,,,,Original,
91234-96,seville,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,False,Solid,240820,NONE,AGRICULTURAL,True,seville_91234-96_PRIMARY_LABEL_580641.pdf,,,,,,True,,,,,,,,Original,
91234-97,DEVENIR,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,False,Solid,240821,NONE,"GREENHOUSE, NURSERY, ORNAMENTAL",True,DEVENIR_91234-97_PRIMARY_LABEL_566108.pdf,,,,,,True,,,,,,,,Original,
91234-98,"ORBUS 4 F (NO APPLICATION WITHIN 100 FT OF SURFACE WATERS IN NY, NO AERIAL APPLICATION IN NY)",91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,False,Liquid,247173,"AQUATIC INVERTEBRATES, FISH",AGRICULTURAL,True,"ORBUS_4_F_(NO_APPLICATION_WITHIN_100_FT_OF_SURFACE_WATERS_IN_NY,_NO_AERIAL_APPLICATION_IN_NY)_91234-98_PRIMARY_LABEL_594068.pdf",,,,,,True,,,,,,,,Original,
6836-336-91409,MEGUIAR'S QUIK INTERIOR DISINFECTING WIPES,91409,REGISTERED,1292515,CLOSED,ROUTINE,2025-01-17,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Solid,248232,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOUSEHOLD, INSTITUTIONAL",True,MEGUIAR'S_QUIK_INTERIOR_DISINFECTING_WIPES_6836-336-91409_PRIMARY_LABEL_574197.pdf,,,,,,True,,,,,,,,Original,
91411-12,kOCIDE hcU,91411,REGISTERED,1308668,RECEIVED,ROUTINE,2025-12-12,,FUNGICIDE,False,Solid,228701,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, GREENHOUSE, NURSERY, ORNAMENTAL, TURF",True,kOCIDE_hcU_91411-12_PRIMARY_LABEL_554412.pdf,,,,,,True,,,,,,,,Original,
91452-1,LEXX FOOD CONTACT SURFACE SANITIZER & CLEANER CONCENTRATE,91452,REGISTERED,1304243,CLOSED,ROUTINE,2025-07-28,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,275999,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), HOUSEHOLD",True,LEXX_FOOD_CONTACT_SURFACE_SANITIZER_and_CLEANER_CONCENTRATE_91452-1_PRIMARY_LABEL_602722.pdf,,,,,,True,,,,,,,,Original,
9150-3,anthium bcd-200,9150,REGISTERED,1277717,CLOSED,ROUTINE,2024-06-18,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, MOLLUSCICIDE, SANITIZER",False,Liquid,221686,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, INDUSTRIAL, INSTITUTIONAL",True,anthium_bcd-200_9150-3_PRIMARY_LABEL_556925.pdf,,,,,,True,,,,,,,,Original,
10324-177-88960,PREMIER CLEAN POWER PURPLE,91509,REGISTERED,1283672,CLOSED,ROUTINE,2024-07-25,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,270204,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, INSTITUTIONAL",True,PREMIER_CLEAN_POWER_PURPLE_10324-177-88960_PRIMARY_LABEL_595300.pdf,,,,,,True,,,,,,,,Original,
94602-26-91509,FS SANITIZER,91509,REGISTERED,1287432,CLOSED,ROUTINE,2024-10-01,MATTHEW J GOGIS,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,271422,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, COVID-19 (EPA LIST N), HOSPITAL, INDUSTRIAL, INSTITUTIONAL",True,FS_SANITIZER_94602-26-91509_PRIMARY_LABEL_596317.pdf,,,,,,True,,,,,,,,Original,
64405-23-91557,Catchmaster Defiant Liquid Ant Bait,91557,REGISTERED,1295097,CLOSED,ROUTINE,2025-02-18,MATTHEW J GOGIS,INSECTICIDE,False,Liquid,248672,NONE,"COMMERCIAL, HOSPITAL, HOUSEHOLD, INSTITUTIONAL, RESIDENTIAL",True,Catchmaster_Defiant_Liquid_Ant_Bait_64405-23-91557_PRIMARY_LABEL_598325.pdf,,,,,,True,,,,,,,,Original,
8730-57-91557,Catchmaster JAPANESE BEETLE trap,91557,REGISTERED,1282735,CLOSED,ROUTINE,2024-07-12,JYOTHI MURUNDI,INSECTICIDE,False,Solid,233545,NONE,"HOME GARDEN, ORNAMENTAL, RESIDENTIAL",False,,,,,,,True,,,,,,,,Original,
91582-1,DANOLYTE,91582,REGISTERED,1277774,CLOSED,ROUTINE,2024-07-25,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,242692,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), EPA LIST Q - TIER 1, HOSPITAL, INSTITUTIONAL",True,DANOLYTE_91582-1_PRIMARY_LABEL_568046.pdf,,,,,,True,,,,,,,,Original,
91582-1,Agrowlyte,91582,REGISTERED,1277774,CLOSED,ROUTINE,2024-07-25,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,265960,NONE,"COMMERCIAL, HOSPITAL, INSTITUTIONAL",True,Agrowlyte_91582-1_PRIMARY_LABEL_591356.pdf,,,,,,True,,,,,,,,Original,
91586-9,JUSTIFLY POUR ON 5-5,91586,REGISTERED,1297677,CLOSED,ROUTINE,2025-05-27,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,256889,"AQUATIC INVERTEBRATES, BEES, FISH",AGRICULTURAL,True,JUSTIFLY_POUR_ON_5-5_91586-9_PRIMARY_LABEL_582330.pdf,,,,,,True,,,,,,,,Original,
87301-1-91594,ASPERELLO T34 BIOCONTROL,91594,REGISTERED,1302952,CLOSED,ROUTINE,2025-07-08,JYOTHI MURUNDI,FUNGICIDE,False,Solid,209981,NONE,"AGRICULTURAL, CANNABIS, GREENHOUSE, HEMP, HEMP (EPA LABEL), NURSERY, ORNAMENTAL",True,ASPERELLO_T34_BIOCONTROL_87301-1-91594_PRIMARY_LABEL_586241.pdf,,,,,,True,,,,,,,,Original,
91603-3,sorite,91603,REGISTERED,1292475,CLOSED,ROUTINE,2025-07-02,KATHERINE HETTER,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,260493,NONE,"COMMERCIAL, COVID-19 (EPA LIST N), HOSPITAL, INSTITUTIONAL, RESIDENTIAL",True,sorite_91603-3_PRIMARY_LABEL_601148.pdf,,,,,,True,,,,,,,,Original,
91628-5,OXYdiff,91628,REGISTERED,1277740,CLOSED,ROUTINE,2024-05-20,JYOTHI MURUNDI,"ANTIMICROBIAL, DISINFECTANT, SANITIZER",False,Liquid,259249,"AQUATIC INVERTEBRATES, BIRDS, FISH","COMMERCIAL, HOSPITAL, INDUSTRIAL, INSTITUTIONAL",True,OXYdiff_91628-5_PRIMARY_LABEL_575904.pdf,,,,,,True,,,,,,,,Original,
228-435-91636,SYNATEK BIFENTHRIN 0.069% PLUS FERTILIZER (VAR FERT BLENDS) (NYS SPECIFIC LANG),91636,REGISTERED,1308558,CLOSED,ROUTINE,2025-11-07,KATHERINE HETTER,INSECTICIDE,False,Solid,218733,"AQUATIC INVERTEBRATES, FISH",TURF,True,SYNATEK_BIFENTHRIN_0.069%_PLUS_FERTILIZER_(VAR_FERT_BLENDS)_(NYS_SPECIFIC_LANG)_228-435-91636_PRIMARY_LABEL_545581.pdf,,,,,,True,,,,,,,,Original,
