Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,is_PDF_downloaded,pdf_filename
9688-141-8845,SPECTRACIDEPRO WASP & HORNET KILLER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDEPRO_WASP_and_HORNET_KILLER_9688-141-8845_PRIMARY_LABEL_533001.pdf
9688-173-8845,hOT SHOT BED BUG KILLER DUST WITH DIATOMACEOUS EARTH,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,hOT_SHOT_BED_BUG_KILLER_DUST_WITH_DIATOMACEOUS_EARTH_9688-173-8845_PRIMARY_LABEL_566471.pdf
9688-174-8845,SPECTRACIDE FIRE ANT SHIELD MOUND DESTROYER GRANULES,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_FIRE_ANT_SHIELD_MOUND_DESTROYER_GRANULES_9688-174-8845_PRIMARY_LABEL_543381.pdf
9688-176-8845,SPECTRACIDE TERMINATE TERMITE & CARPENTER ANT KILLER 2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,"INSECTICIDE, TERMITICIDE",TRUE,SPECTRACIDE_TERMINATE_TERMITE_and_CARPENTER_ANT_KILLER_2_9688-176-8845_PRIMARY_LABEL_597761.pdf
9688-176-8845,SPECTRACIDE ANT SHIELD INSECT KILLER READY-TO-USE,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_ANT_SHIELD_INSECT_KILLER_READY-TO-USE_9688-176-8845_PRIMARY_LABEL_537034.pdf
9688-181-8845,SPECTRACIDE ANT SHIELD INSECT KILLER GRANULES (NO APP WITHIN 100 FT OF COASTAL MARSHES),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_ANT_SHIELD_INSECT_KILLER_GRANULES_(NO_APP_WITHIN_100_FT_OF_COASTAL_MARSHES)_9688-181-8845_PRIMARY_LABEL_537154.pdf
9688-187-8845,SPECTRACIDE TERMINATE TERMITE KILLING FOAM 2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,"INSECTICIDE, TERMITICIDE",TRUE,SPECTRACIDE_TERMINATE_TERMITE_KILLING_FOAM_2_9688-187-8845_PRIMARY_LABEL_539438.pdf
9688-187-8845,SPECTRACIDE CARPENTER BEE & GROUND-NESTING YELLOWJACKET KILLER FOAMING AEROSOL,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_CARPENTER_BEE_and_GROUND-NESTING_YELLOWJACKET_KILLER_FOAMING_AEROSOL_9688-187-8845_PRIMARY_LABEL_529294.pdf
9688-187-8845,"Eliminator Ant, Roach & Spider Killer4",8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"Eliminator_Ant,_Roach_and_Spider_Killer4_9688-187-8845_PRIMARY_LABEL_588380.pdf"
9688-187-8845,"ELIMINATOR ANT, ROACH & SPIDER KILLER4 (LEMON SCENT)",8845,REGISTERED,1294350,CLOSED,ROUTINE,2025-02-10,KATHERINE A GRAHAM,INSECTICIDE,TRUE,"ELIMINATOR_ANT,_ROACH_and_SPIDER_KILLER4_(LEMON_SCENT)_9688-187-8845_PRIMARY_LABEL_598683.pdf"
9688-190-8845,SPECTRACIDE WASP & HORNET KILLER 3,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_WASP_and_HORNET_KILLER_3_9688-190-8845_PRIMARY_LABEL_582365.pdf
9688-190-8845,Eliminator WASP & HORNET KILLER3,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,Eliminator_WASP_and_HORNET_KILLER3_9688-190-8845_PRIMARY_LABEL_558847.pdf
9688-190-8845,HOT SHOT WASP & HORNET KILLER 3,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_WASP_and_HORNET_KILLER_3_9688-190-8845_PRIMARY_LABEL_581738.pdf
9688-193-8845,hot shot maxattrax roach bait4,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,hot_shot_maxattrax_roach_bait4_9688-193-8845_PRIMARY_LABEL_585462.pdf
9688-195-8845,SPECTRACIDE TRIAZICIDE INSECT KILLER FOR LAWNS & LANDSCAPES  [NO USE WITHIN 100 FT. OF COASTAL MARSHES],8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_TRIAZICIDE_INSECT_KILLER_FOR_LAWNS_and_LANDSCAPES__[NO_USE_WITHIN_100_FT._OF_COASTAL_MARSHES]_9688-195-8845_PRIMARY_LABEL_532345.pdf
9688-214-8845,HOT SHOT MAXATTRAX ANT BAIT 2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_MAXATTRAX_ANT_BAIT_2_9688-214-8845_PRIMARY_LABEL_574923.pdf
9688-214-8845,ELIMINATOR ANT BAIT,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,ELIMINATOR_ANT_BAIT_9688-214-8845_PRIMARY_LABEL_554149.pdf
9688-214-8845,SPECTRACIDE ANT SHIELD OUTDOOR KILLING STAKES,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_ANT_SHIELD_OUTDOOR_KILLING_STAKES_9688-214-8845_PRIMARY_LABEL_543383.pdf
9688-217-8845,Spectracide One-Shot Fire Ant Killer,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,Spectracide_One-Shot_Fire_Ant_Killer_9688-217-8845_PRIMARY_LABEL_576699.pdf
9688-231-8845,SPECTRACIDE TERMINATE TERMITE & CARPENTER ANT KILLER CONCENTRATE3 (NYS-NOT WITHIN 100FT. OF COASTAL MARSH),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,"INSECTICIDE, TERMITICIDE",TRUE,SPECTRACIDE_TERMINATE_TERMITE_and_CARPENTER_ANT_KILLER_CONCENTRATE3_(NYS-NOT_WITHIN_100FT._OF_COASTAL_MARSH)_9688-231-8845_PRIMARY_LABEL_584255.pdf
9688-232-8845,"SPECTRACIDE FIRE ANT SHIELD YARD PROTECTION GRANULES [IN NY, NO APP TO LAWNS WITHIN 100 FT OF COASTAL MARSH OR STREAM THAT DRAINS DIRECTLY INTO SAME]",8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"SPECTRACIDE_FIRE_ANT_SHIELD_YARD_PROTECTION_GRANULES_[IN_NY,_NO_APP_TO_LAWNS_WITHIN_100_FT_OF_COASTAL_MARSH_OR_STREAM_THAT_DRAINS_DIRECTLY_INTO_SAME]_9688-232-8845_PRIMARY_LABEL_545430.pdf"
9688-237-8845,SPECTRACIDE ACRE PLUS TRIAZICIDE INSECT KILLER FOR LAWNS & LANDSCAPES CONCENTRATE (NYS SPECIFIC LANGUAGE),8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_ACRE_PLUS_TRIAZICIDE_INSECT_KILLER_FOR_LAWNS_and_LANDSCAPES_CONCENTRATE_(NYS_SPECIFIC_LANGUAGE)_9688-237-8845_PRIMARY_LABEL_533374.pdf
9688-237-8845,SPECTRACIDE LARGE PLOT TRIAZICIDE INSECT KILLER FOR LAWNS & LANDSCAPES CONCENTRATE (NO APP. WITHIN 100 FT OF COASTAL MARSH),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_LARGE_PLOT_TRIAZICIDE_INSECT_KILLER_FOR_LAWNS_and_LANDSCAPES_CONCENTRATE_(NO_APP._WITHIN_100_FT_OF_COASTAL_MARSH)_9688-237-8845_PRIMARY_LABEL_584380.pdf
9688-239-8845,HOT SHOT ULTRA LIQUID ROACH BAIT,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_ULTRA_LIQUID_ROACH_BAIT_9688-239-8845_PRIMARY_LABEL_549734.pdf
9688-242-8845,HOT SHOT ULTRA LIQUID ANT BAIT,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_ULTRA_LIQUID_ANT_BAIT_9688-242-8845_PRIMARY_LABEL_593336.pdf
9688-246-8845,"Hot Shot Ultra Ant, Roach & Spider Killer (Fresh Floral Scent)",8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"Hot_Shot_Ultra_Ant,_Roach_and_Spider_Killer_(Fresh_Floral_Scent)_9688-246-8845_PRIMARY_LABEL_592520.pdf"
9688-246-8845,"HOT SHOT ULTRA ANT, ROACH & SPIDER KILLER (unscented)",8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"HOT_SHOT_ULTRA_ANT,_ROACH_and_SPIDER_KILLER_(unscented)_9688-246-8845_PRIMARY_LABEL_592237.pdf"
9688-248-8845,SPECTRACIDE WEED & GRASS FOAMING EDGER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_FOAMING_EDGER_9688-248-8845_PRIMARY_LABEL_593597.pdf
9688-250-8845,SPECTRACIDE ACRE PLUS TRIAZICIDE INSECT KILLER FOR LAWNS GRANULES (IN NYS NO APP WITHIN 100' OF A COASTAL MARSH),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_ACRE_PLUS_TRIAZICIDE_INSECT_KILLER_FOR_LAWNS_GRANULES_(IN_NYS_NO_APP_WITHIN_100'_OF_A_COASTAL_MARSH)_9688-250-8845_PRIMARY_LABEL_533753.pdf
9688-250-8845,SPECTRACIDE LARGE PLOT TRIAZICIDE INSECT KILLER FOR LAWN GRANULES (no app within 100 ft of coastal marsh),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_LARGE_PLOT_TRIAZICIDE_INSECT_KILLER_FOR_LAWN_GRANULES_(no_app_within_100_ft_of_coastal_marsh)_9688-250-8845_PRIMARY_LABEL_580163.pdf
9688-250-8845,SPECTRACIDE TRIAZICIDE INSECT KILLER FOR LAWNS GRANULES  [NO USE WITHIN 100 FT. OF A COASTAL MARSH...],8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_TRIAZICIDE_INSECT_KILLER_FOR_LAWNS_GRANULES__[NO_USE_WITHIN_100_FT._OF_A_COASTAL_MARSH...]_9688-250-8845_PRIMARY_LABEL_579789.pdf
9688-252-8845,HOT SHOT NO-MESS! FOGGER 3 WITH ODOR NEUTRALIZER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_NO-MESS!_FOGGER_3_WITH_ODOR_NEUTRALIZER_9688-252-8845_PRIMARY_LABEL_579299.pdf
9688-253-8845,HOT SHOT SPIDER & SCORPION KILLER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_SPIDER_and_SCORPION_KILLER_9688-253-8845_PRIMARY_LABEL_591259.pdf
9688-253-8845,SPECTRACIDE ANT SHIELD INSECT KILLER AEROSOL,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_ANT_SHIELD_INSECT_KILLER_AEROSOL_9688-253-8845_PRIMARY_LABEL_537033.pdf
9688-253-8845,HOT SHOT ANT KILLER PLUS 4,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_ANT_KILLER_PLUS_4_9688-253-8845_PRIMARY_LABEL_581900.pdf
9688-254-8845,SPECTRACIDE BUG STOP INDOOR FOGGER 5,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_BUG_STOP_INDOOR_FOGGER_5_9688-254-8845_PRIMARY_LABEL_579304.pdf
9688-259-8845,Spectracide One-Shot Weed & Grass Killer CONCENTRATE,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,Spectracide_One-Shot_Weed_and_Grass_Killer_CONCENTRATE_9688-259-8845_PRIMARY_LABEL_576679.pdf
9688-259-8845,SPECTRACIDE WEED & GRASS KILLER WITH EXTENDED CONTROL CONCENTRATE,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER_WITH_EXTENDED_CONTROL_CONCENTRATE_9688-259-8845_PRIMARY_LABEL_583527.pdf
9688-264-8845,SPECTRACIDE WEED & GRASS KILLER WITH EXTENDED CONTROL,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER_WITH_EXTENDED_CONTROL_9688-264-8845_PRIMARY_LABEL_573915.pdf
9688-264-8845,SPECTRACIDE WEED & GRASS KILLER WITH EXTENDED CONTROL 2 (Refill),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER_WITH_EXTENDED_CONTROL_2_(Refill)_9688-264-8845_PRIMARY_LABEL_561004.pdf
9688-264-8845,SPECTRACIDE ONE-SHOT WEED & GRASS KILLER,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_ONE-SHOT_WEED_and_GRASS_KILLER_9688-264-8845_PRIMARY_LABEL_576678.pdf
9688-265-8845,SPECTRACIDE WEED & GRASS KILLER CONCENTRATE 2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER_CONCENTRATE_2_9688-265-8845_PRIMARY_LABEL_593599.pdf
9688-265-8845,Spectracide Weed & Grass Killer Combo Dose Refill,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,Spectracide_Weed_and_Grass_Killer_Combo_Dose_Refill_9688-265-8845_PRIMARY_LABEL_561329.pdf
9688-265-8845,SPECTRACIDE WEED & GRASS KILLER FOR LARGE AREAS CONCENTRATE,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER_FOR_LARGE_AREAS_CONCENTRATE_9688-265-8845_PRIMARY_LABEL_558096.pdf
9688-271-8845,HOT SHOT ULTRA CLEAR ROACH & ANT GEL BAIT,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_ULTRA_CLEAR_ROACH_and_ANT_GEL_BAIT_9688-271-8845_PRIMARY_LABEL_594079.pdf
9688-277-8845,SPECTRACIDE TRIAZICIDE INSECT KILLER FOR LAWNS & LANDSCAPES CONCENTRATE  [NO USE WITHIN 100 FT. OF A COASTAL MARSH..],8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_TRIAZICIDE_INSECT_KILLER_FOR_LAWNS_and_LANDSCAPES_CONCENTRATE__[NO_USE_WITHIN_100_FT._OF_A_COASTAL_MARSH..]_9688-277-8845_PRIMARY_LABEL_582899.pdf
9688-293-8845,SPECTRACIDE WEED & GRASS KILLER 2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER_2_9688-293-8845_PRIMARY_LABEL_599618.pdf
9688-293-8845,Spectracide Weed & Grass Killer Combo Accushot,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,Spectracide_Weed_and_Grass_Killer_Combo_Accushot_9688-293-8845_PRIMARY_LABEL_561327.pdf
9688-293-8845,SPECTRACIDE WEED & GRASS KILLER3 (REFILL),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,SPECTRACIDE_WEED_and_GRASS_KILLER3_(REFILL)_9688-293-8845_PRIMARY_LABEL_599398.pdf
9688-297-8845,HOT SHOT BEDBUG & FLEA HOME INSECT KILLER2,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_BEDBUG_and_FLEA_HOME_INSECT_KILLER2_9688-297-8845_PRIMARY_LABEL_532761.pdf
9688-298-8845,SPECTRACIDE BUG STOP HOME BARRIER2 (REFILL),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_BUG_STOP_HOME_BARRIER2_(REFILL)_9688-298-8845_PRIMARY_LABEL_599320.pdf
9688-298-8845,hot shot HOME INSECT CONTROL,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,hot_shot_HOME_INSECT_CONTROL_9688-298-8845_PRIMARY_LABEL_575317.pdf
9688-298-8845,SPECTRACIDE BUG STOP HOME BARRIER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_BUG_STOP_HOME_BARRIER_9688-298-8845_PRIMARY_LABEL_599619.pdf
9688-299-8845,SPECTRACIDE TERMINATE TERMITE DETECTION & KILLING STAKES 2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,TERMITICIDE,TRUE,SPECTRACIDE_TERMINATE_TERMITE_DETECTION_and_KILLING_STAKES_2_9688-299-8845_PRIMARY_LABEL_555534.pdf
9688-302-8845,SPECTRACIDE BUG STOP HOME BARRIER CONCENTRATE,8845,REGISTERED,1307676,CLOSED,ROUTINE,2025-09-23,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_BUG_STOP_HOME_BARRIER_CONCENTRATE_9688-302-8845_PRIMARY_LABEL_603049.pdf
9688-309-8845,HOT SHOT FOGGER 6 WITH ODOR NEUTRALIZER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_FOGGER_6_WITH_ODOR_NEUTRALIZER_9688-309-8845_PRIMARY_LABEL_593187.pdf
9688-312-8845,SPECTRACIDE IMMUNOX FUNGUS PLUS INSECT CONTROL FOR LAWNS,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,"FUNGICIDE, INSECTICIDE",TRUE,SPECTRACIDE_IMMUNOX_FUNGUS_PLUS_INSECT_CONTROL_FOR_LAWNS_9688-312-8845_PRIMARY_LABEL_558036.pdf
9688-318-8845,Spectracide Weed & Grass Killer With Extended Control Foaming Aerosol,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,Spectracide_Weed_and_Grass_Killer_With_Extended_Control_Foaming_Aerosol_9688-318-8845_PRIMARY_LABEL_563128.pdf
9688-319-8845,SPECTRACIDE TRIAZICIDE INSECT KILLER for LANDSCAPES & GARDENS OUTDOOR FOGGER,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,SPECTRACIDE_TRIAZICIDE_INSECT_KILLER_for_LANDSCAPES_and_GARDENS_OUTDOOR_FOGGER_9688-319-8845_PRIMARY_LABEL_555132.pdf
9688-321-8845,Hot Shot Ultra Flea & Tick Killer,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,Hot_Shot_Ultra_Flea_and_Tick_Killer_9688-321-8845_PRIMARY_LABEL_592317.pdf
9688-325-8845,Spectracide Foaming Wasp & Hornet Killer,8845,REGISTERED,1307661,CLOSED,ROUTINE,2025-09-23,KATHERINE HETTER,INSECTICIDE,TRUE,Spectracide_Foaming_Wasp_and_Hornet_Killer_9688-325-8845_PRIMARY_LABEL_602219.pdf
9688-325-8845,HOT SHOT FOAMING WASP & HORNET KILLER,8845,REGISTERED,1308804,CLOSED,ROUTINE,2025-10-06,MATTHEW J GOGIS,INSECTICIDE,TRUE,HOT_SHOT_FOAMING_WASP_and_HORNET_KILLER_9688-325-8845_PRIMARY_LABEL_603181.pdf
9688-326-8845,HOT SHOT FLYING INSECT KILLER3 (CLEAN FRESH SCENT) ,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_FLYING_INSECT_KILLER3_(CLEAN_FRESH_SCENT)_9688-326-8845_PRIMARY_LABEL_580038.pdf
9688-327-8845,HOT SHOT BED BUG KILLER WITH EGG KILL (co-PACK),8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_BED_BUG_KILLER_WITH_EGG_KILL_(co-PACK)_9688-327-8845_PRIMARY_LABEL_560753.pdf
9688-327-8845,HOT SHOT BED BUG KILLER WITH EGG KILL,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_BED_BUG_KILLER_WITH_EGG_KILL_9688-327-8845_PRIMARY_LABEL_577838.pdf
9688-329-8845,Hot Shot No-Mess! Fogger4 With Odor Neutralizer,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,Hot_Shot_No-Mess!_Fogger4_With_Odor_Neutralizer_9688-329-8845_PRIMARY_LABEL_581766.pdf
9688-329-8845,HOT SHOT DRY FLEA FOGGER,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_DRY_FLEA_FOGGER_9688-329-8845_PRIMARY_LABEL_579301.pdf
9688-333-8845,HOT SHOT BED BUG KILLER (for both no scent and fresh linen scent),8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,HOT_SHOT_BED_BUG_KILLER_(for_both_no_scent_and_fresh_linen_scent)_9688-333-8845_PRIMARY_LABEL_570600.pdf
9688-333-8845,hot shot ultra bed bug & flea killer (fresh linen scent),8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,hot_shot_ultra_bed_bug_and_flea_killer_(fresh_linen_scent)_9688-333-8845_PRIMARY_LABEL_580819.pdf
9688-340-8845,"HOT SHOT ANT, ROACH & SPIDER KILLER (CRISP LINEN)",8845,REGISTERED,1301831,CLOSED,ROUTINE,2025-06-10,MATTHEW J GOGIS,INSECTICIDE,TRUE,"HOT_SHOT_ANT,_ROACH_and_SPIDER_KILLER_(CRISP_LINEN)_9688-340-8845_PRIMARY_LABEL_600305.pdf"
9688-340-8845,"Hot SHot Ant, Roach & Spider Killer (Lemon Scent)",8845,REGISTERED,1301359,CLOSED,ROUTINE,2025-06-04,KATHERINE HETTER,INSECTICIDE,TRUE,"Hot_SHot_Ant,_Roach_and_Spider_Killer_(Lemon_Scent)_9688-340-8845_PRIMARY_LABEL_600873.pdf"
9688-340-8845,"HOT SHOT ANT, ROACH & SPIDER KILLER (FRESH FLORAL SCENT)",8845,REGISTERED,1301565,CLOSED,ROUTINE,2025-06-07,MATTHEW J GOGIS,INSECTICIDE,TRUE,"HOT_SHOT_ANT,_ROACH_and_SPIDER_KILLER_(FRESH_FLORAL_SCENT)_9688-340-8845_PRIMARY_LABEL_600226.pdf"
9688-340-8845,"HOT SHOT ANT, ROACH & SPIDER KILLER (PETAL PARADISE SCENT)",8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"HOT_SHOT_ANT,_ROACH_and_SPIDER_KILLER_(PETAL_PARADISE_SCENT)_9688-340-8845_PRIMARY_LABEL_582367.pdf"
9688-340-8845,"HOT SHOT ANT, ROACH & SPIDER KILLER (FRAGRANCE-FREE)",8845,REGISTERED,1301581,CLOSED,ROUTINE,2025-06-10,MATTHEW J GOGIS,INSECTICIDE,TRUE,"HOT_SHOT_ANT,_ROACH_and_SPIDER_KILLER_(FRAGRANCE-FREE)_9688-340-8845_PRIMARY_LABEL_600227.pdf"
9688-345-8845,spectracide one-shot home insect control2,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,spectracide_one-shot_home_insect_control2_9688-345-8845_PRIMARY_LABEL_599403.pdf
9688-345-8845,spectracide one-shot home insect control,8845,REGISTERED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,spectracide_one-shot_home_insect_control_9688-345-8845_PRIMARY_LABEL_599389.pdf
9688-348-8845,"Hot Shot Ant, Roach & Spider Killer2",8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"Hot_Shot_Ant,_Roach_and_Spider_Killer2_9688-348-8845_PRIMARY_LABEL_582676.pdf"
9688-348-8845,"hot shot ant, roach & spider killer2 (unscented)",8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,"hot_shot_ant,_roach_and_spider_killer2_(unscented)_9688-348-8845_PRIMARY_LABEL_583013.pdf"
9688-348-8845,Black Flag Spider & Scorpion Killer3,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,INSECTICIDE,TRUE,Black_Flag_Spider_and_Scorpion_Killer3_9688-348-8845_PRIMARY_LABEL_575911.pdf
9688-349-8845,spectracide power weed & grass killer,8845,DISCONTINUED,1297629,CLOSED,ROUTINE,2025-05-07,KATHERINE HETTER,HERBICIDE,TRUE,spectracide_power_weed_and_grass_killer_9688-349-8845_PRIMARY_LABEL_582521.pdf
