original_target_name,original_crop,original_target_type,new_target_name,new_target_type,deployed,main_target_list,,,,,,
Looper spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Loopers,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Lygus Bug,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Lygus bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Lygus species,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Lygus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Macrophomina phaseolina,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Maggot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Maggots,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Magnaporthe oryzae,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
McDaniel,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mealy Bug,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mealy Bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mealybugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Meloidogyne spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mexican Beetles,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"Mexican, southern, western, and northern corn rootworm larvae",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mildew,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mites (Red spider),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"Mites (Red spider, Two-spotted)",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mites (Two-spotted),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mole Crickets,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Monilinea fruit and blossom rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Monilinia,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Monilinia blight and mummy berry,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mormon crickets,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Moth,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Moths,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mouseear chickweed,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mummy Berry,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mummy Berry (Monilinia vaccinii-corymbosi),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mummy Berry Disease,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mustard,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mycosphaerella,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Mycosphaerella spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Native Fire Ant,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Needle nematodes (Longidorus species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Oblique Banded Leaf Roller,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Obliquebanded leafroller,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Old World Bollworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Olive Fruit Fly,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Olpidium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Omnivorous Leaftier,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Omnivorous looper,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Onion Maggots,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Orange Rust,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Orange tortrix,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Oriental beetle,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Other pests such as borers,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pachymetra,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pacific Spider Mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pacific spider,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pacific spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Paratylenchus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pavement Ant,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Peach Twig Borer,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pear Psylla,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pecan leaf scorch,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Penicillium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Penicillium spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pepper Weevils,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Perennial Grasses and Sedge,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Peronophthora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Peronosclerospora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Persea,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pestalotiopsis,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pestalotiopsis leaf spot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"Pestalotiopsis leaf spot, root and crown rot",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis Cane and Leaf Spot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis Leaf Blight,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis Leaf Blight and Soft Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis Soft Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis blight,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis leaf blight / fruit rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis leaf blight and fruit rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phomopsis leaf spot and fruit rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"Phomopsis leaf spot, twig blight and fruit rot",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phragmidium potentillae,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phylloxera,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Physoderma,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora Crown and Root Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora Root Rot and Crown Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora cactorum (Leather rot),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora capsici,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora fragariae (Red stele),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora root rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pickle Worms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pin nematodes (Paratylenchus species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plant Bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plant Parasitic Mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plant bugs (Lygus spp.),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plant bugs and Lygus,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plantbugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plantbugs (Lygus spp),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plantbugs (Lygus spp.),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Planthoppers,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plasmodiophora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plasmopara,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plum curculio,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Plutella xylostella,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Podosphaera spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Polymyxa,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Postharvest rots,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Potato Flea Beetles,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Potato leafhoppers,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Potato/tomato psyllid,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Powdery Mildew,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Powdery Mildew (Sphaerotheca maculans),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Powdery Mildew (Sphaerotheca spp.),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Powdery mildew (Erysiphe spp.),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Powdery mildew (Sphaerotheca macularis),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pratylenchus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pseudoperonospora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Psylla,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Psyllids,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Purple Leaf Spot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pythium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pythium Root Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pythium damping off,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Pythium spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Radopholus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Ralstonia solanacearum,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Ramularia leaf spot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Raspberry crown borer,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Red Imported Fire Ant,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Red Spider Mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Red Stele,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Red Stele (Phytophthora fragariae),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Red spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Red stele root rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Redbanded leafroller,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Reniform nematode (Rotylenchulus reniformis),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Root Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Solani,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia bud and Crown rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizophydium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizopus Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizopus fruit rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rhizopus soft rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"Ring nematodes (Criconemoides, Criconemella and Mesocriconema species)",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root Weevil Adult,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root Worms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root and crown anthracnose,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root aphids,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root or crown diseases,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root-knot nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Root-knot nematodes (Meloidogyne species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rootworms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rose aphid,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rosellinia spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rotylenchulus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Roughskinned Cutworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rust,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rust mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Rusts,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
SAWFLY LARVAE,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
SCALE CRAWLERS,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Salmonella enterica,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
San Jose Scale,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sap Beetles,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sawflies,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sawfly,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Scab,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Scale,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Scales,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerophthora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerospora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia Sclerotiorum,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia homeocarpa,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium rolfsii,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Seedling Root Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Septoria leaf spot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sharpshooters,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Shepherdspurse,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Shiga-toxin producing Escherichia coli O157:H7,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Shoreflies,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Silverleaf whitefly,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Six-spotted,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sixspotted,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sour Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sour Rot Complex,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Southern (California) Fire Ant,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Southern red mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spanworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sparganothis Fruitworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sphaerotheca macularis,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spider mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spiral nematodes (Helicotylenchus and Rotylenchus species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spittle bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spittle-bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spittlebug,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spittlebug spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spittlebugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spodoptera eridania,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spodoptera exigua,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spodoptera frugiperda,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spongospora,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spotted Wing Drasaphila,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spotted Wing Drosophila (Drosophila suzukii),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spotted fireworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spotted wing drosophila,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spotted-wing Drosophila,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Spruce spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stem End Rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stem nematode (Ditylenchus dipsaci),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stem-End Rot Complex,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sting nematode (Belonolaimus longicaudatus),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stink Bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stink bug spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry Aphid,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry Leafroller,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry clipper,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry leafrollers,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry root weevil,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry root weevils,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry sap beetle,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry spider,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Strawberry vine weevils,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stubby root nematodes (Trichodorus and Paratrichodorus species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Stunt nematodes (Tylenchorhynchus species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sucker Ants,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Suppression of Botrytis,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Suppression of Botrytis on the Foliage,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Sweetpotato whitefly,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Symphylans,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Synchytrium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Thielaviopsis,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Thielaviopsis basicola,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Thrips,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Thrips pupae,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Tobacco Budworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Tomato Fruitworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Trachysphaera,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Trichodorus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Trichoplusia ni,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
True Bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Two spotted spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Two-Spotted Mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Two-spotted Mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Two-spotted spider,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Two-spotted spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Two-spotted spider mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Twospotted Spider mites,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Twospotted mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Twospotted spider mite,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Tylenchorhynchus spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Tylenchulus semipenetrans,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Vascular Collapse,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Vascular Collapse (Phytophthora cactorum),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Verticillium,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Verticillium Wilt,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Verticillium spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Vinegar Flies (Adults),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
WEEVIL ADULTS,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Web blight,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Webworms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Weeds listed in Table 1,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Weevil Adult,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Weevils,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
White flies,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
White grub complex,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"White grub complex (grubs of Asiatic garden beetle, European and Masked chafer, Japanese beetle, Oriental beetle)",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
White grubs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
White rust,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Whiteflies,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Whiteflies (Bemisia and Trialeuroides spp.),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Whitefly,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Whitefly (adult),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Willamette,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Wilt,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Wireworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Wireworms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Worms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Xanthomonas campestris (axonopodis) pathovars citrumelo (citrus canker surrogate),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
Xiphinema spp.,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
alfalfa caterpillar,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
alfalfa looper,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
algae,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
annual grass weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
annual grasses,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
annual weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
anthracnose fruit rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
aphid,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
armyworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"artichoke, Jerusalem",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
awl (Dolichodorus spp.) nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
bacteria,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
bagrada bugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
blue mold (Penicillium species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
broadleaf weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
certain soil borne diseases,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"cocklebur, common",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
control of sucker growth,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
cutworm,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
cutworms,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
dagger (Xiphinema spp.) nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
darkling beetles,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
emerged weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
established weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
foliar pathogens,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
fungi,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
grape mealybug,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
grapevine trunk diseases,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
grass,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
green mold (Penicillium species),Strawberries,Other,,,TRUE,FALSE,Other,,,,,
greenhouse whitefly,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
jimsonweed,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
leaf hoppers,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
leaf-feeding insects,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
lesion (Pratylenchus spp.) nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
lesion nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
listed insects,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
listed plant pests,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
locust,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
longtailed mealybug,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
lygus,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
maximum vegetative burndown,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
mite pests,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
moss,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
mosses and cryptogam,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
mucor fruit rot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
mycosphaerella leaf spot,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
omnivorous leafroller,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
perennial broadleaf weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
perennial grass weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
perennial grasses,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
perennial herbaceous plants,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
perennial weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
pillbugs,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
pin (Paratylenchus spp) nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
plantbug,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
potato leafhopper,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
powdery mildews,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
preemergence weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
production of runners,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"ragweed, common",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
"ragweed, giant",Strawberries,Other,,,TRUE,FALSE,Other,,,,,
reniform (Rotylenchulus spp.) nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
residual weeds,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
ring (Bursaphelenchus spp.) nematodes,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
root and seed maggots,Strawberries,Other,,,TRUE,FALSE,Other,,,,,
