Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text,OCR_text_contains_product_name,OCR_text_contains_children,OCR_text_contains_epa_no,OCR_needed,runOCR_reason,Post_OCR_char_per_page,OCR_v_Original,final_determination,agricultural_use_requirements_and_restricted_entry_interval,inference_successful
92647-30-89442,FLUMIOXAZIN 51WDG SELECT,89442,REGISTERED,1273298,CLOSED,ROUTINE,2024-01-24,KATHERINE HETTER,HERBICIDE,True,FLUMIOXAZIN_51WDG_SELECT_92647-30-89442_PRIMARY_LABEL_570560.pdf,94570.0,"[2837, 2904, 2957, 4545, 1958, 3183, 3298, 2711, 3330, 2897, 1981, 2952, 1283, 1139, 1094, 823, 2675, 3625, 2291, 752, 2985, 2377, 3269, 2378, 2633, 3578, 3484, 3115, 3487, 778, 3130, 3938, 2571, 2934, 3, 3, 4672]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 37 pages need OCR because they are less than 300 characters (pages: [35, 36])","[2837, 2904, 2957, 4545, 1958, 3183, 3298, 2711, 3330, 2897, 1981, 2952, 1283, 1139, 1094, 823, 2675, 3625, 2291, 752, 2985, 2377, 3269, 2378, 2633, 3578, 3484, 3115, 3487, 778, 3130, 3938, 2571, 2934, 4, 4, 4672]",Original,Original,both,
89459-137,clearleaf insecticide/miticide,89459,REGISTERED,1292353,CLOSED,ROUTINE,2025-01-08,JYOTHI MURUNDI,"INSECTICIDE, MITICIDE",True,clearleaf_insecticide_miticide_89459-137_PRIMARY_LABEL_590621.pdf,33324.0,"[1319, 4604, 8258, 9816, 6534, 2793]",True,True,True,True,,,,False,,,,,both,
89459-26,PYRONYL CROP SPRAY (restricted use as of 3/31/2017),89459,REGISTERED,1292353,CLOSED,ROUTINE,2025-01-08,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",True,PYRONYL_CROP_SPRAY_(restricted_use_as_of_3_31_2017)_89459-26_PRIMARY_LABEL_575722.pdf,68204.0,"[1408, 3513, 3445, 4093, 3952, 4228, 4215, 4046, 4494, 4730, 4199, 3884, 3986, 4278, 4735, 4504, 3354, 1140]",True,True,True,True,,,,False,,,,,both,
89459-30,PYRONYL FOGGING PF INSECTICDE                                     ,89459,DISCONTINUED,1292353,CLOSED,ROUTINE,2025-01-08,JYOTHI MURUNDI,INSECTICIDE,True,PYRONYL_FOGGING_PF_INSECTICDE_89459-30_PRIMARY_LABEL_558836.pdf,19243.0,"[1082, 4040, 3357, 4254, 5517, 993]",True,True,True,True,,,,False,,,,,both,
89459-33,PBO-8 SYNERGIST,89459,REGISTERED,1292353,CLOSED,ROUTINE,2025-01-08,JYOTHI MURUNDI,"INSECTICIDE, MITICIDE",True,PBO-8_SYNERGIST_89459-33_PRIMARY_LABEL_559071.pdf,49421.0,"[1079, 1622, 4268, 4146, 4239, 3723, 3446, 3887, 1796, 3713, 3585, 3687, 3422, 1861, 4028, 919]",True,True,True,True,,,,False,,,,,both,
89459-66,STARBAR E-PRO ADULTICIDE SPRAY                         ,89459,REGISTERED,1292353,CLOSED,ROUTINE,2025-01-08,JYOTHI MURUNDI,INSECTICIDE,True,STARBAR_E-PRO_ADULTICIDE_SPRAY_89459-66_PRIMARY_LABEL_580218.pdf,26843.0,"[1248, 3897, 9443, 5894, 3648, 2713]",True,True,True,True,,,,False,,,,,ag,
89600-2,BIOCERES WP,89600,REGISTERED,1302886,CLOSED,ROUTINE,2025-08-19,JYOTHI MURUNDI,INSECTICIDE,True,BIOCERES_WP_89600-2_PRIMARY_LABEL_591537.pdf,38907.0,"[2330, 4064, 3959, 4502, 4461, 4469, 4051, 3556, 3226, 813, 3476]",True,True,True,True,,,,False,,,,,both,
89600-4,Bioceres EC,89600,REGISTERED,1302886,CLOSED,ROUTINE,2025-08-19,JYOTHI MURUNDI,INSECTICIDE,True,Bioceres_EC_89600-4_PRIMARY_LABEL_585218.pdf,38018.0,"[1614, 4158, 4097, 4516, 4531, 4152, 3703, 3114, 3092, 2445, 2596]",True,True,True,True,,,,False,,,,,both,
89600-7,Bioceres GR,89600,REGISTERED,1302886,CLOSED,ROUTINE,2025-08-19,JYOTHI MURUNDI,INSECTICIDE,True,Bioceres_GR_89600-7_PRIMARY_LABEL_588328.pdf,16873.0,"[5965, 7610, 3298]",True,True,True,True,,,,False,,,,,both,
71840-8-89635,BACILIRID BIOLOGICAL FUNGICIDE,89635,REGISTERED,1275253,CLOSED,ROUTINE,2024-02-20,JYOTHI MURUNDI,FUNGICIDE,True,BACILIRID_BIOLOGICAL_FUNGICIDE_71840-8-89635_PRIMARY_LABEL_592937.pdf,33691.0,"[2227, 1752, 1998, 2278, 2666, 2493, 1017, 933, 893, 931, 891, 2754, 2606, 2042, 1231, 1861, 154, 0, 0, 3030, 1934]",True,True,True,False,True,True,True,Page_specific_OCR,"3 out of 21 pages need OCR because they are less than 300 characters (pages: [17, 18, 19])","[2227, 1752, 1998, 2278, 2666, 2493, 1017, 933, 893, 931, 891, 2754, 2606, 2042, 1231, 1861, 169, 0, 0, 3030, 1934]",Original,Original,both,
89635-2,TRIANUM-G BIOLOGICAL FUNGICIDE,89635,REGISTERED,1277750,CLOSED,ROUTINE,2024-04-25,JYOTHI MURUNDI,FUNGICIDE,True,TRIANUM-G_BIOLOGICAL_FUNGICIDE_89635-2_PRIMARY_LABEL_538611.pdf,400.0,"[201, 199, 0, 0, 0, 0, 0]",False,False,False,False,True,True,True,Page_specific_OCR,"7 out of 7 pages need OCR because they are less than 300 characters (pages: [1, 2, 3, 4, 5, 6, 7])","[2620, 2656, 2710, 2155, 1965, 2074, 2704]",OCR,OCR,both,
89635-3,TRIANUM-P BIOLOGICAL FUNGICIDE,89635,REGISTERED,1277750,CLOSED,ROUTINE,2024-04-25,JYOTHI MURUNDI,FUNGICIDE,True,TRIANUM-P_BIOLOGICAL_FUNGICIDE_89635-3_PRIMARY_LABEL_593563.pdf,30264.0,"[702, 1813, 1714, 2717, 2001, 2237, 2445, 2157, 2409, 3016, 2123, 2669, 2286, 1975]",False,True,True,True,,,,False,,,,,both,
89635-5,ISARID,89635,REGISTERED,1277750,CLOSED,ROUTINE,2024-04-25,JYOTHI MURUNDI,INSECTICIDE,True,ISARID_89635-5_PRIMARY_LABEL_579036.pdf,97327.0,"[900, 3226, 4443, 5334, 1942, 3352, 4732, 4088, 4410, 5089, 4546, 1991, 4703, 674, 9514, 12000, 11715, 9975, 4693, 0]",True,True,True,False,True,True,True,Page_specific_OCR,1 out of 20 pages need OCR because they are less than 300 characters (pages: [20]),"[900, 3226, 4443, 5334, 1942, 3352, 4732, 4088, 4410, 5089, 4546, 1991, 4703, 674, 9514, 12000, 11715, 9975, 4693, 0]",Original,Original,both,
85208-1-90394,NATURE'S WISDOM 20% VINEGAR HERBICIDE FOR CONTROL OF WEEDS,90394,REGISTERED,1292516,CLOSED,ROUTINE,2025-01-17,KATHERINE HETTER,HERBICIDE,True,NATURE'S_WISDOM_20%_VINEGAR_HERBICIDE_FOR_CONTROL_OF_WEEDS_85208-1-90394_PRIMARY_LABEL_541359.pdf,44390.0,"[8010, 9293, 8431, 9694, 8962]",False,True,True,True,,,,False,,,,,both,
100-1339-90561,NUTRITE PROFESSIONAL TURF FERTILIZER WITH BARRICADE 0.38% HERBICIDE (various blends),90561,REGISTERED,1308572,,ROUTINE,2025-12-03,,HERBICIDE,True,NUTRITE_PROFESSIONAL_TURF_FERTILIZER_WITH_BARRICADE_0.38%_HERBICIDE_(various_blends)_100-1339-90561_PRIMARY_LABEL_565213.pdf,28745.0,"[10811, 10117, 7754, 63]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 4 pages need OCR because they are less than 300 characters (pages: [4]),"[10811, 10117, 7754, 80]",Original,Original,both,
100-1456-90561,NUTRITE PROFESSIONAL TURF FERTILIZER WITH BARRICADE 0.29% HERBICIDE (various blends),90561,REGISTERED,1308572,,ROUTINE,2025-12-03,,HERBICIDE,True,NUTRITE_PROFESSIONAL_TURF_FERTILIZER_WITH_BARRICADE_0.29%_HERBICIDE_(various_blends)_100-1456-90561_PRIMARY_LABEL_565214.pdf,85646.0,"[15033, 13570, 63, 14826, 13492, 63, 15044, 13492, 63]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 9 pages need OCR because they are less than 300 characters (pages: [3, 6, 9])","[15033, 13570, 80, 14826, 13492, 80, 15044, 13492, 80]",Original,Original,both,
62719-492-90561,NUTRITE PROFESSIONAL TURF FERTILIZER WITH DIMENSION 0.25% HERBICIDE (VARIOUS BLENDS)(MAX RATE ON LI OF 0.25 LI/AI/ACRE/YR)(MAX RATE UPSTATE OF 0.50 LB/AI/ACRE/YR),90561,REGISTERED,1308572,,ROUTINE,2025-12-03,,HERBICIDE,True,NUTRITE_PROFESSIONAL_TURF_FERTILIZER_WITH_DIMENSION_0.25%_HERBICIDE_(VARIOUS_BLENDS)(MAX_RATE_ON_LI_OF_0.25_LI_AI_ACRE_YR)(MAX_RATE_UPSTATE_OF_0.50_LB_AI_ACRE_YR)_62719-492-90561_PRIMARY_LABEL_570925.pdf,83656.0,"[12309, 14103, 7411, 7530, 82, 12144, 14103, 7411, 8481, 82]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 10 pages need OCR because they are less than 300 characters (pages: [5, 10])","[12309, 14103, 7411, 7530, 89, 12144, 14103, 7411, 8481, 89]",Original,Original,both,
62719-590-90561,Nutrite Professional Turf Fertilizer with Lockup Herbicide,90561,REGISTERED,1308572,,ROUTINE,2025-12-03,,HERBICIDE,True,Nutrite_Professional_Turf_Fertilizer_with_Lockup_Herbicide_62719-590-90561_PRIMARY_LABEL_562511.pdf,22468.0,"[16694, 5711, 63]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 3 pages need OCR because they are less than 300 characters (pages: [3]),"[16694, 5711, 80]",Original,Original,both,
87663-3-90778,Mirimichi Green Pro Weed Control,90778,REGISTERED,1292442,CLOSED,ROUTINE,2025-05-22,KATHERINE HETTER,HERBICIDE,True,Mirimichi_Green_Pro_Weed_Control_87663-3-90778_PRIMARY_LABEL_548777.pdf,24036.0,"[2890, 6280, 5857, 2765, 6244]",True,True,True,True,,,,False,,,,,both,
90866-13,MegaGro L,90866,REGISTERED,1276209,CLOSED,ROUTINE,2024-03-07,MATTHEW J GOGIS,GROWTH REGULATOR,True,MegaGro_L_90866-13_PRIMARY_LABEL_593080.pdf,37412.0,"[1862, 2815, 3515, 3389, 2144, 2183, 2001, 2273, 2309, 2256, 2400, 2724, 2125, 3735, 1681]",True,True,True,True,,,,False,,,,,both,
90866-23,Promote,90866,REGISTERED,1277775,CLOSED,ROUTINE,2024-06-25,KATHERINE HETTER,GROWTH REGULATOR,True,Promote_90866-23_PRIMARY_LABEL_568527.pdf,16664.0,"[1778, 1717, 2623, 2214, 2308, 2098, 1696, 2230]",True,True,True,True,,,,False,,,,,both,
61842-30-90930,MILLER LIME-SULFUR SOLUTION,90930,REGISTERED,1308594,,ROUTINE,,,"FUNGICIDE, INSECTICIDE, MITICIDE",True,MILLER_LIME-SULFUR_SOLUTION_61842-30-90930_PRIMARY_LABEL_593842.pdf,65416.0,"[2861, 4996, 6199, 4390, 6063, 6955, 5829, 6523, 5614, 4931, 4865, 128, 5943, 119]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 14 pages need OCR because they are less than 300 characters (pages: [12, 14])","[2861, 4996, 6199, 4390, 6063, 6955, 5829, 6523, 5614, 4931, 4865, 64, 5943, 1086]",OCR,OCR,both,
61842-31-90930,MILLER SULFORIX,90930,REGISTERED,1308594,,ROUTINE,,,"FUNGICIDE, INSECTICIDE, MITICIDE",True,MILLER_SULFORIX_61842-31-90930_PRIMARY_LABEL_587448.pdf,39740.0,"[2995, 6248, 5527, 6958, 6160, 5508, 6223, 121]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 8 pages need OCR because they are less than 300 characters (pages: [8]),"[2995, 6248, 5527, 6958, 6160, 5508, 6223, 1125]",OCR,OCR,both,
90930-1,MILLER HOT SAUCE                                                      ,90930,REGISTERED,1308594,,ROUTINE,,,REPELLENT,True,MILLER_HOT_SAUCE_90930-1_PRIMARY_LABEL_545277.pdf,180.0,"[180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,True,True,True,Page_specific_OCR,"18 out of 18 pages need OCR because they are less than 300 characters (pages: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18])","[929, 752, 1340, 1595, 1998, 1842, 2242, 2216, 1986, 2469, 2183, 1990, 2071, 1747, 1494, 0, 60, 0]",OCR,OCR,both,
90930-3,CYTOKIN BIOREGULATOR CONCENTRATE,90930,REGISTERED,1308594,,ROUTINE,,,GROWTH REGULATOR,True,CYTOKIN_BIOREGULATOR_CONCENTRATE_90930-3_PRIMARY_LABEL_544143.pdf,28052.0,"[2289, 2224, 3184, 3008, 3280, 1955, 1960, 1896, 2022, 2467, 3082, 685]",True,True,True,True,,,,False,,,,,both,
90930-6,CYTOPLEX HMS                                                          ,90930,REGISTERED,1308594,,ROUTINE,,,"GROWTH REGULATOR, HERBICIDE",True,CYTOPLEX_HMS_90930-6_PRIMARY_LABEL_544144.pdf,25522.0,"[2338, 3078, 3542, 3071, 2147, 2184, 2833, 3817, 2512]",True,True,True,True,,,,False,,,,,both,
71532-15-91026,PERMASTAR AG,91026,REGISTERED,1282665,CLOSED,ROUTINE,2024-08-29,KATHERINE HETTER,INSECTICIDE,True,PERMASTAR_AG_71532-15-91026_PRIMARY_LABEL_575437.pdf,71018.0,"[421, 2544, 2648, 2900, 2922, 3151, 2923, 2372, 2380, 2258, 1815, 2474, 1768, 2214, 2565, 2115, 1554, 1954, 2244, 1716, 2389, 1761, 2174, 1942, 2209, 1896, 2085, 3036, 3131, 542, 4915]",True,True,False,True,,,,False,,,,,both,
71532-25-91026,LAMbDASTAR 1CS (NYS BUFFER REQUIREMENTS),91026,REGISTERED,1282665,CLOSED,ROUTINE,2024-08-29,KATHERINE HETTER,INSECTICIDE,True,LAMbDASTAR_1CS_(NYS_BUFFER_REQUIREMENTS)_71532-25-91026_PRIMARY_LABEL_576398.pdf,82972.0,"[1880, 2558, 2211, 2996, 2589, 2910, 2845, 1961, 2206, 1583, 2270, 2246, 2105, 1919, 2056, 2601, 1992, 1521, 2063, 2741, 1643, 2803, 2358, 899, 2015, 1363, 1423, 1273, 1408, 1317, 1072, 1441, 1327, 2128, 2155, 1344, 1487, 3335, 2904, 3, 4021]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 41 pages need OCR because they are less than 300 characters (pages: [40]),"[1880, 2558, 2211, 2996, 2589, 2910, 2845, 1961, 2206, 1583, 2270, 2246, 2105, 1919, 2056, 2601, 1992, 1521, 2063, 2741, 1643, 2803, 2358, 899, 2015, 1363, 1423, 1273, 1408, 1317, 1072, 1441, 1327, 2128, 2155, 1344, 1487, 3335, 2904, 4, 4021]",Original,Original,both,
71532-29-91026,LAMBDASTAR PLUS (NYS BUFFER REQUIREMENTS),91026,REGISTERED,1282665,CLOSED,ROUTINE,2024-08-29,KATHERINE HETTER,INSECTICIDE,True,LAMBDASTAR_PLUS_(NYS_BUFFER_REQUIREMENTS)_71532-29-91026_PRIMARY_LABEL_580964.pdf,81888.0,"[1754, 2558, 2236, 2952, 2609, 2910, 2841, 1961, 2204, 1573, 2264, 2245, 2095, 1918, 2054, 2565, 1991, 1519, 2065, 2733, 1643, 2803, 2367, 897, 2014, 1800, 2045, 1455, 1765, 2122, 1781, 2128, 2155, 1343, 1437, 3170, 1249, 9, 9, 3, 4646]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 41 pages need OCR because they are less than 300 characters (pages: [38, 39, 40])","[1754, 2558, 2236, 2952, 2609, 2910, 2841, 1961, 2204, 1573, 2264, 2245, 2095, 1918, 2054, 2565, 1991, 1519, 2065, 2733, 1643, 2803, 2367, 897, 2014, 1800, 2045, 1455, 1765, 2122, 1781, 2128, 2155, 1343, 1437, 3170, 1249, 10, 10, 3, 4646]",Original,Original,both,
71532-35-91026,AZOXYZONE,91026,REGISTERED,1282665,CLOSED,ROUTINE,2024-08-29,KATHERINE HETTER,FUNGICIDE,True,AZOXYZONE_71532-35-91026_PRIMARY_LABEL_577860.pdf,144530.0,"[1276, 2119, 2926, 2606, 2910, 2201, 1843, 2231, 788, 1720, 1846, 2267, 2394, 2698, 2950, 3333, 2576, 2114, 2872, 1759, 1661, 2475, 1689, 1640, 2779, 1574, 1363, 2267, 3749, 2393, 3003, 2202, 2587, 1718, 2941, 2573, 2623, 3326, 1425, 2732, 1831, 2762, 2092, 1987, 3205, 1635, 2142, 1757, 1323, 2061, 2211, 1675, 1753, 3005, 2108, 2444, 1695, 476, 1299, 3283, 1139, 3299, 2822, 858, 3519]",True,True,True,True,,,,False,,,,,both,
71532-40-91026,SUNAIDER,91026,REGISTERED,1282665,CLOSED,ROUTINE,2024-08-29,KATHERINE HETTER,GROWTH REGULATOR,True,SUNAIDER_71532-40-91026_PRIMARY_LABEL_575066.pdf,26182.0,"[946, 1999, 2793, 1895, 1725, 1417, 1332, 1464, 1325, 2741, 2661, 2691, 3193]",True,True,True,True,,,,False,,,,,both,
87373-10-91234,Talaris 4.5 F,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,True,Talaris_4.5_F_87373-10-91234_PRIMARY_LABEL_587360.pdf,102465.0,"[3191, 4391, 6375, 4728, 5520, 5617, 5146, 3579, 2399, 3363, 2910, 1848, 2310, 2914, 2433, 1659, 2684, 2278, 4479, 2839, 4138, 4740, 4015, 4268, 4538, 4822, 123, 123, 5035]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 29 pages need OCR because they are less than 300 characters (pages: [27, 28])","[3191, 4391, 6375, 4728, 5520, 5617, 5146, 3579, 2399, 3363, 2910, 1848, 2310, 2914, 2433, 1659, 2684, 2278, 4479, 2839, 4138, 4740, 4015, 4268, 4538, 4822, 60, 60, 5035]",Original,Original,both,
87373-5-91234,talaris 50 wsp,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,True,talaris_50_wsp_87373-5-91234_PRIMARY_LABEL_564752.pdf,51372.0,"[3315, 7422, 8595, 6035, 6030, 7351, 7787, 83, 4754]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 9 pages need OCR because they are less than 300 characters (pages: [8]),"[3315, 7422, 8595, 6035, 6030, 7351, 7787, 77, 4754]",Original,Original,both,
87373-6-91234,Talaris 70 WSB,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,True,Talaris_70_WSB_87373-6-91234_PRIMARY_LABEL_590143.pdf,68138.0,"[1643, 3559, 4099, 5699, 6140, 3155, 5974, 2972, 3250, 2975, 2390, 3624, 4100, 3365, 2536, 2681, 2141, 3408, 121, 121, 4185]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 21 pages need OCR because they are less than 300 characters (pages: [19, 20])","[1643, 3559, 4099, 5699, 6140, 3155, 5974, 2972, 3250, 2975, 2390, 3624, 4100, 3365, 2536, 2681, 2141, 3408, 59, 59, 4185]",Original,Original,both,
91234-104,BATALLION 2 EC (NO USE WITHIN 100FT (GROUND APP) TO 300FT (AERIAL APP) OF COASTAL MARSH ),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,"INSECTICIDE, MITICIDE",True,BATALLION_2_EC_(NO_USE_WITHIN_100FT_(GROUND_APP)_TO_300FT_(AERIAL_APP)_OF_COASTAL_MARSH_)_91234-104_PRIMARY_LABEL_587695.pdf,121181.0,"[3171, 3329, 3951, 4815, 4023, 4191, 4684, 3691, 1277, 774, 1639, 1593, 1560, 2651, 1239, 1596, 1351, 2979, 2269, 2148, 2173, 1834, 1821, 1236, 1203, 1436, 1786, 960, 1657, 1507, 1439, 1856, 1394, 1070, 1331, 1547, 1281, 1616, 2120, 3727, 2230, 3736, 1365, 2020, 2550, 4501, 2151, 1306, 2467, 2738, 2211, 12, 7969]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 53 pages need OCR because they are less than 300 characters (pages: [52]),"[3171, 3329, 3951, 4815, 4023, 4191, 4684, 3691, 1277, 774, 1639, 1593, 1560, 2651, 1239, 1596, 1351, 2979, 2269, 2148, 2173, 1834, 1821, 1236, 1203, 1436, 1786, 960, 1657, 1507, 1439, 1856, 1394, 1070, 1331, 1547, 1281, 1616, 2120, 3727, 2230, 3736, 1365, 2020, 2550, 4501, 2151, 1306, 2467, 2738, 2211, 10, 7969]",Original,Original,both,
91234-111,Rialto 720 F,91234,DISCONTINUED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,True,Rialto_720_F_91234-111_PRIMARY_LABEL_569403.pdf,71733.0,"[1910, 3113, 4931, 5271, 6041, 4466, 2565, 1719, 3053, 2591, 2386, 2314, 2719, 2484, 2254, 1961, 2380, 2154, 3202, 3890, 4250, 3, 3, 3, 6070]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 25 pages need OCR because they are less than 300 characters (pages: [22, 23, 24])","[1910, 3113, 4931, 5271, 6041, 4466, 2565, 1719, 3053, 2591, 2386, 2314, 2719, 2484, 2254, 1961, 2380, 2154, 3202, 3890, 4250, 3, 3, 3, 6070]",Original,Original,both,
91234-112,DORnIC 720 F,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,True,DORnIC_720_F_91234-112_PRIMARY_LABEL_587301.pdf,180.0,"[180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,True,True,True,Page_specific_OCR,"18 out of 18 pages need OCR because they are less than 300 characters (pages: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18])","[1546, 3507, 5032, 5313, 5545, 6153, 4159, 3237, 3416, 2011, 1776, 3518, 4327, 4336, 59, 59, 5286, 1053]",OCR,OCR,both,
91234-117,BATALLION 10 WSP (nys specific language),91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,True,BATALLION_10_WSP_(nys_specific_language)_91234-117_PRIMARY_LABEL_562930.pdf,61861.0,"[3143, 3965, 4548, 4409, 4192, 1716, 1243, 1985, 3508, 1681, 1893, 1070, 1254, 2304, 1758, 1548, 1252, 1213, 1334, 1670, 1331, 1601, 1483, 5214, 6546]",True,True,True,True,,,,False,,,,,both,
91234-119,cryder,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,cryder_91234-119_PRIMARY_LABEL_598288.pdf,73965.0,"[1652, 2081, 2823, 2716, 2864, 2435, 2735, 2328, 2588, 2380, 2365, 2408, 2106, 2055, 1995, 2054, 2514, 1803, 2396, 1880, 2452, 2057, 1381, 2426, 1339, 1234, 2524, 2514, 1531, 1897, 1573, 993, 425, 1330, 2757, 1280, 74]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 37 pages need OCR because they are less than 300 characters (pages: [37]),"[1652, 2081, 2823, 2716, 2864, 2435, 2735, 2328, 2588, 2380, 2365, 2408, 2106, 2055, 1995, 2054, 2514, 1803, 2396, 1880, 2452, 2057, 1381, 2426, 1339, 1234, 2524, 2514, 1531, 1897, 1573, 993, 425, 1330, 2757, 1280, 987]",OCR,OCR,both,
91234-120,sertay,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,sertay_91234-120_PRIMARY_LABEL_585356.pdf,45293.0,"[1660, 1705, 2234, 1400, 2379, 2547, 2447, 1198, 1844, 1232, 1780, 2112, 1691, 2253, 2376, 2033, 1368, 851, 1209, 1599, 1445, 1919, 1725, 1822, 2119, 115, 115, 115]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 28 pages need OCR because they are less than 300 characters (pages: [26, 27, 28])","[1660, 1705, 2234, 1400, 2379, 2547, 2447, 1198, 1844, 1232, 1780, 2112, 1691, 2253, 2376, 2033, 1368, 851, 1209, 1599, 1445, 1919, 1725, 1822, 2119, 52, 52, 52]",Original,Original,both,
91234-125,SYNTERRA WSP,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,True,SYNTERRA_WSP_91234-125_PRIMARY_LABEL_568676.pdf,39462.0,"[2297, 4257, 6894, 5927, 5008, 4180, 3810, 2046, 4953, 90]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 10 pages need OCR because they are less than 300 characters (pages: [10]),"[2297, 4257, 6894, 5927, 5008, 4180, 3810, 2046, 4953, 1091]",OCR,OCR,both,
91234-129,semera 51.0% WDG,91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,HERBICIDE,True,semera_51.0%_WDG_91234-129_PRIMARY_LABEL_586102.pdf,94733.0,"[3230, 3264, 5081, 4974, 4591, 4544, 2989, 2712, 3767, 2163, 1089, 1038, 903, 3176, 4684, 840, 2123, 2767, 5047, 740, 4847, 4800, 2210, 3658, 614, 4511, 3226, 4220, 6925]",True,True,True,True,,,,False,,,,,both,
91234-133,"TOKEN SC (no sale, use or distribution in Nassau and suffolk counties)",91234,REGISTERED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,FUNGICIDE,True,"TOKEN_SC_(no_sale,_use_or_distribution_in_Nassau_and_suffolk_counties)_91234-133_PRIMARY_LABEL_568214.pdf",28924.0,"[1693, 1175, 1734, 1601, 1835, 2013, 2301, 2226, 1167, 1119, 772, 803, 2341, 1982, 54, 54, 1651, 2783, 1415, 205]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 20 pages need OCR because they are less than 300 characters (pages: [15, 16, 20])","[1693, 1175, 1734, 1601, 1835, 2013, 2301, 2226, 1167, 1119, 772, 803, 2341, 1982, 47, 47, 1651, 2783, 1415, 1151]",OCR,OCR,both,
91234-137,MINEIRO 2 F (no soil injection on li),91234,DISCONTINUED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,True,MINEIRO_2_F_(no_soil_injection_on_li)_91234-137_PRIMARY_LABEL_564767.pdf,43727.0,"[3186, 3347, 4522, 4517, 3610, 2468, 1989, 1599, 1202, 1805, 1971, 2226, 1959, 3625, 73, 73, 5555]",True,True,True,True,True,True,True,Page_specific_OCR,"2 out of 17 pages need OCR because they are less than 300 characters (pages: [15, 16])","[3186, 3347, 4522, 4517, 3610, 2468, 1989, 1599, 1202, 1805, 1971, 2226, 1959, 3625, 66, 66, 5555]",Original,Original,both,
91234-139,Acronyx 2 Flowable,91234,DISCONTINUED,1297628,CLOSED,ROUTINE,2025-05-02,KATHERINE HETTER,INSECTICIDE,True,ACRONYX_2_FLOWABLE_91234-139_PRIMARY_LABEL_564894.pdf,123819.0,"[3082, 3521, 4555, 4733, 4184, 4958, 5317, 3056, 2132, 2611, 3044, 3263, 3685, 3059, 3060, 3279, 3216, 3197, 3466, 3148, 2734, 2866, 2939, 3802, 2638, 3242, 2602, 3151, 2199, 2221, 2181, 3160, 3180, 2422, 2259, 5490, 6167]",True,True,True,True,,,,False,,,,,both,
